coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-2.11,49.19",Fri Jul 03 11:00:15 +0000 2020,,,https://www.instagram.com/p/CCLW69rjiej/?igshid=kuzg771yc0x2,1,1279007037104455682,,,,en,"Saint Helier, Bailiwick of Jersey",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",My new 2 track single “Home recordings” is out now and these songs mean the world to me. All recorded in lockdown with my boi @dustindooley - let me know what you think x @ Jersey https://t.co/zwJEGlIW4L,https://twitter.com/TadhgDalyMusic/status/1279007037104455682,Thu Feb 06 10:11:02 +0000 2014,TadhgDalyMusic,false,Singer/songwriter from a little island 🌴 Pre-save “we never should have been lovers” NOW💥👇,2160,432,143,16,"London, England",Tadhg Daly,TadhgDalyMusic,580,,https://show.co/dV6tk2L,false
"104.78111744,-2.97535593",Fri Jul 03 10:23:59 +0000 2020,,,https://www.instagram.com/p/CCLSxfNgKyZ/?igshid=168xin7yfpifx,0,1278997911922229248,,,,en,"Ilir Timur I, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nadhif wants also to join Webinar .... He sits on my lap and listens to what speakers talk on Performance of Higher Education Institutions in COVID-19 Pandemic Era. Friday, July 3, 2020. @ Arinafril's Family Home https://t.co/kHUXLneEkx",https://twitter.com/arinafril/status/1278997911922229248,Mon Dec 21 11:56:45 +0000 2009,arinafril,false,"Biogeographer (Dr.-phil.: Universität Saarbrücken, Germany; Fulbright Senior Fellow, Clemson University, USA; Current Visiting Lecturer, TNU and TUAF, Vietnam)",40,62,134,0,"Palembang, Indonesia",Arinafril,arinafril,732,,http://id.linkedin.com/pub/dr-phil-arinafril/4b/b10/a71/,false
"115.1643,-8.7891",Fri Jul 03 10:21:42 +0000 2020,jasonmiraz talkingtothemoon covid19,,https://www.instagram.com/p/CCLSg6FnwWi/?igshid=4zkk4dfl8bst,0,1278997339106086913,,,,en,"Kuta, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Just like talking to the moon 🌙  #jasonmiraz #talkingtothemoon #covid19 @ Jimbaran https://t.co/PXv7DIb9TX,https://twitter.com/guskarsa/status/1278997339106086913,Tue Oct 27 17:04:46 +0000 2009,guskarsa,false,Everything is easy just do it.......,9,30,127,0,Denpasar,ida bagus sukarsa,guskarsa,102,,,false
"-73.56725453,45.75975883",Fri Jul 03 09:44:03 +0000 2020,,,http://dlvr.it/RZsp7M,0,1278987861396615169,,,,en,"Mascouche, Québec",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Coronavirus: NI hotels and bars to reopen their doors: Northern Ireland's hotels, bars, restaurants and cafes can reopen from ... Health Minister Robin Swann has urged people to drink responsibly when ... https://t.co/I4xXMtwldt",https://twitter.com/pairsonnalitesN/status/1278987861396615169,Wed Sep 15 15:55:47 +0000 2010,pairsonnalitesN,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1484,1328,108,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,pairsonnalitesN,787704,,https://edu.stigmabase.org/,false
"-82.9996,39.9624",Fri Jul 03 10:54:19 +0000 2020,,,https://www.instagram.com/p/CCLWPiwD_pO/?igshid=1kdryg7iaedun,0,1279005546696380416,,,,en,"Columbus, OH",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","*𝐻𝑜𝓂𝑒 𝓌𝑜𝓇𝓀𝑜𝓊𝓉𝓈 𝒹𝑜𝓃’𝓉 𝓌𝑜𝓇𝓀*
Really? Interesting as all of these transformations came from home workouts! In fact, the first pic is from a 6 weeks program that only required me to work out 20 minutes a day! As far as… https://t.co/QG0FeWwnqO",https://twitter.com/simone_mck/status/1279005546696380416,Tue May 15 22:59:00 +0000 2012,simone_mck,false,"Passionate about living a positive, active & healthy lifestyle.| CPT & Online Fitfluencer",224,91,114,9,"Columbus, OH",Simone McKenna,simone_mck,3819,,http://www.simonemckenna.com,false
"-4.308,55.831",Fri Jul 03 10:27:27 +0000 2020,glasgowsouthside glasgowparks socialdistancing,,https://www.instagram.com/p/CCLTK86F3I_/?igshid=zj828n4i9kqq,1,1278998785860022272,,,,en,"Glasgow, Scotland",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",If people in parks were to observe this message then we would all be able to enjoy our great outdoors. #glasgowsouthside #glasgowparks #socialdistancing @ Pollok Country Park https://t.co/1JDvlQd8gM,https://twitter.com/ian9657/status/1278998785860022272,Sun Oct 11 12:43:35 +0000 2009,ian9657,false,"MSc in Public Policy, student, Internationalist, cousin of David Dale, photographer, author, playwright. Founder of the Glasgow District Kilmarnock Supporters.",13742,1267,2485,107,"Glasgow, Scotland",✨Ian S Goudie✨,ian9657,26870,,http://www.iangoudie.eu,false
"-80.109346,26.1609172",Fri Jul 03 11:01:35 +0000 2020,goodmorning fortlauderdale morning coffee southflorida florida july summer beach sun quarantine wakeup love amazing beautiful stayhome lauderdale covid19 photooftheday coronavirus friday igers tgif laudy photography,https://twitter.com/FtLauderdaleMag/status/1279007374297182208/photo/1,,15,1279007374297182208,,,,en,"Fort Lauderdale, FL",false,7,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Enjoy your long weekend, FTL! 🌴
#goodmorning #fortlauderdale #morning #coffee #southflorida #florida #july #summer #beach #sun #quarantine #wakeup #love #amazing #beautiful #stayhome #lauderdale #covid19 #photooftheday #coronavirus #friday #igers #tgif #laudy #photography https://t.co/JFTSpBslMt",https://twitter.com/FtLauderdaleMag/status/1279007374297182208,Thu Apr 19 14:41:15 +0000 2012,FtLauderdaleMag,false,"Fort Lauderdale Magazine works to inform, challenge and delight the people who live, work and play in Fort Lauderdale. #FLMag #FLMagPhotoContest #FLMagPets",2018,7499,2275,161,Fort Lauderdale Florida,Fort Lauderdale Magazine,FtLauderdaleMag,9107,,http://www.FLMag.com,false
"36.82608,-1.2847",Fri Jul 03 10:34:15 +0000 2020,dakksphotography,,https://www.instagram.com/p/CCLT8oBFOJo/?igshid=3y1ow8j15pf,1,1279000496460750856,,,,en,"Nairobi, Kenya",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Fukuza njeve na Corona same time 
bweardesigns You are sorted 
#dakksphotography @ Dakks Photography https://t.co/M8agSeFSy3",https://twitter.com/Dakksphotograph/status/1279000496460750856,Mon Jul 07 06:59:28 +0000 2014,Dakksphotograph,false,"Am a photographer with a great vision to capture your memories and to make your day enjoyable, for weddings, photoshoot, parties and any other event or occasion",2021,347,699,0,Nairobi,Dayvies Jesus Son,Dakksphotograph,999,,http://www.facebook.com/dakksphotography,false
"47.94059702,29.30431586",Fri Jul 03 09:49:19 +0000 2020,Avenues,,https://www.instagram.com/p/CCLOzg7g4aV/?igshid=x1epszdu19m8,0,1278989186020683776,,,,en,"Al Rai, Kuwait",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Today was my first visit to the #Avenues after sooo long time ! 
.
.
Who else misses shopping &amp; malls ?
.
.
#samtabban#kuwait#bycicle#life#quarantine#coronavirus @ The Forum - The Avenues https://t.co/nWSbiPWSPI",https://twitter.com/drsamtabban/status/1278989186020683776,Fri Sep 20 08:17:24 +0000 2013,drsamtabban,false,"DDS, MDS Orthodontics",1510,1776,306,12,Treviso / Kuwait,D R. S A M T A B B A N 🇮🇹,drsamtabban,4052,,https://instagram.com/drsamtabban,false
"-78.8686,38.4493",Fri Jul 03 10:52:46 +0000 2020,returntoplay staysafe,,https://www.instagram.com/p/CCLWEUUBIz1/?igshid=1t29sxh0iizbr,1,1279005155959230464,,,,en,"Harrisonburg, VA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let’s Play! SVU Coaches are ready to Return to Play #returntoplay but we won’t forget safety precautions... wearing masks, social distancing off the field and equipment sanitized frequently. #staysafe while… https://t.co/AGKFzmM1cN",https://twitter.com/svusoccer/status/1279005155959230464,Wed Feb 17 16:13:43 +0000 2010,svusoccer,false,Preferred Soccer Club of the Shenandoah Valley #svusoccer Partnered with @horizonsedgesports Committed to developing young athletes #playunited,181,467,334,7,"Harrisonburg, VA",Shenandoah Valley United,svusoccer,1381,,http://www.shenvalleysoccer.com,false
"-0.19097,51.49012",Fri Jul 03 10:27:24 +0000 2020,evansandpeel cocktails speakeasy experience immersiveexperience bar london fun earlscourt lovelondon excited freedom lockdown,,https://www.instagram.com/p/CCLTKdenqJi/?igshid=1og0hms1v1w16,1,1278998771003777024,,,,en,"Kensington, London",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Detectives are back solving cases! Saturday 4th July. 

#evansandpeel #cocktails #speakeasy #experience #immersiveexperience #bar #london #fun #earlscourt #lovelondon #excited #freedom #lockdown @ Evans and Peel… https://t.co/Xo47RTO9AR",https://twitter.com/evansandpeel/status/1278998771003777024,Tue May 08 16:36:26 +0000 2012,evansandpeel,false,"We’re Evans & Peel, Detective Agents hidden in the depths of Chelsea and we’re building a case on YOU...",420,2850,323,51,Kensington & Chelsea,Evans & Peel,evansandpeel,3635,,http://www.evansandpeel.com,false
"-74.0007613,40.7207559",Fri Jul 03 10:30:41 +0000 2020,,,https://www.beautybible.com/beauty-bible-posts/beauty-bible-loves-tam-mason-hand-scrubs,0,1278999598741274624,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","Beauty Bible Loves… Tam Mason Nourishing Sugar Hand Scrubs – aromatherapeutic hand scrubs, created by a Somerset-based mother, who launched her beauty business during lockdown. Got to hand it to her: these heaven-scented scrubs are absolutely fab  https://t.co/Ea5UdJIbFn",https://twitter.com/Beauty_Bible/status/1278999598741274624,Wed Mar 11 14:14:45 +0000 2009,Beauty_Bible,false,"Online since 2002, in print since 1996 and the home of world's bestselling series of beauty books - from @jojosams & Sarah Stacey",556,13053,436,153,United Kingdom,Beauty Bible,Beauty_Bible,5111,,http://www.beautybible.com,false
"72.86399424,19.1200811",Fri Jul 03 11:04:45 +0000 2020,,,https://www.instagram.com/p/CCLXb-fFp6J/?igshid=17qrvbj6ft1ji,1,1279008169499516930,,,,en,"Mumbai, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","No time to hit the gym... Not able to workout due to lockdown... Now you got No more excuses! My bodyweight workout plan is here to get you fitter and healthier, anytime and anywhere... Watch my Anytime Workouts on… https://t.co/hyoxoe7laU",https://twitter.com/Iqbal_Sayed/status/1279008169499516930,Thu Apr 08 16:59:02 +0000 2010,Iqbal_Sayed,false,"IFBB Pro League Athlete | Coach | Entrepreneur
Construction Manager, Management Consultant, Motivational Speaker, #humblebeast",447,159,68,3,"Mumbai, India",Iqbal Sayed #Humblebeast,Iqbal_Sayed,591,,,false
"-2.99521308,53.42583651",Fri Jul 03 11:07:33 +0000 2020,,https://twitter.com/TotalICT/status/1279008876843565056/photo/1,https://www.computerweekly.com/feature/Coronavirus-How-Covid-19-has-elevated-the-status-of-the-datacentre-industry?utm_source=dlvr.it&utm_medium=twitter,0,1279008876843565056,,,,en,"Liverpool, England",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Coronavirus: How Covid-19 has elevated the status of the datacentre industry https://t.co/z6V5LZgNJ2 https://t.co/Az20vBy4oq,https://twitter.com/TotalICT/status/1279008876843565056,Fri Jan 24 20:07:36 +0000 2014,TotalICT,false,"Total ICT Services. Based in #Liverpool. Get in touch for all your IT Support, #Telecoms, and Hosting needs. Specialists in Call Centre Installation. #ITSupport",96,246,470,34,"Liverpool, England",Total ICT Services,TotalICT,4479,,http://www.totalicts.com,false
"77.04942864,28.59821954",Fri Jul 03 09:47:59 +0000 2020,containment containmentbreach,,https://www.instagram.com/p/CCLOpyKB1VL/?igshid=1n21y7utg7dwx,0,1278988850942087170,,,,en,"New Delhi, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Report on covid19 containment zone covid19 hospital at Anand Vihar Railway station east Delhi.... #containment #containmentbreach @ CP New Delhi https://t.co/g7R6gAriEw,https://twitter.com/PMIPL_media/status/1278988850942087170,Tue Feb 07 11:44:52 +0000 2017,PMIPL_media,false,"Exe Edu:Harvard Business School.
MA:Broadcast Journalism. MBA:Marketing.

RT & QT not endorsement.
https://t.co/kRsTw8f40i
Android App: Vision TV World",16045,202,2746,1,facebook.com/visiontvworld,Pranab Prakhar,PMIPL_media,68182,,http://www.visiontvworld.com,false
"77.597645,12.971117",Fri Jul 03 09:52:37 +0000 2020,,,https://www.instagram.com/p/CCLPLe_JEhO/?igshid=pkm5kuka76l9,1,1278990016597942273,,,,en,"Bengaluru, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Zydus has received approval from Indian regulators to begin human studies for its COVID-19 vaccine contender, the drugmaker said on Friday, as the novel coronavirus infections continue to surge in the world’s fourth… https://t.co/SBs4KpPjGX",https://twitter.com/minutenews_/status/1278990016597942273,Wed May 13 12:51:53 +0000 2020,minutenews_,false,A Visual Digest of Top #News Across India and World. For #Currentaffairs and #News . #upsc #lawentrance #clat #lawcet #aliet #nda #defence #banking,85,19,114,0,,Minutenews,minutenews_,456,,,false
"55.2741,25.1994",Fri Jul 03 09:40:27 +0000 2020,UAE covid19,,https://www.instagram.com/p/CCLNyZcp4oo/?igshid=zbt0cqxhm4og,0,1278986956311937024,,,,en,"Dubai, United Arab Emirates",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Thank you robertcbushjr for setting a great example to our community here in the #UAE 🇦🇪 having regular #covid19 tests will go a long way in flattening the curve and ultimately overcome this pandemic. Proud of you my… https://t.co/FLYSYy2Q0B,https://twitter.com/ahmedbinsulayem/status/1278986956311937024,Fri Jan 08 13:06:29 +0000 2010,ahmedbinsulayem,false,snapchat ahmedbinsulayem,15404,3647,1126,97,"Dubai, United Arab Emirates",ahmed binsulayem,ahmedbinsulayem,103574,,http://en.wikipedia.org/wiki/Ahmed_Sultan_Bin_Sulayem#References,false
"-0.22421577,51.50338589",Fri Jul 03 10:11:49 +0000 2020,,,https://www.instagram.com/p/CCJy3ZLnm2n/?igshid=ir8trsf0u187,0,1278994848100450304,,,,en,"Hammersmith, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Last gig before lockdown was @thecatempire supported by @lucylumusic at the iconic @o2sbe what a night that was! March 13th 2020....I hope this date won’t be embedded in my psyche for the wrong reasons....save the… https://t.co/uohMf8IGlc,https://twitter.com/dupuy_55/status/1278994848100450304,Tue Dec 13 20:20:28 +0000 2011,dupuy_55,false,"Photographer from SE London..... music, dance, skies,",5805,377,598,21,"Ladywell, London",CathDupuyPhotos,dupuy_55,4858,,http://www.cathdupuyphotos.com,false
"-0.0786432,51.3572864",Fri Jul 03 11:02:38 +0000 2020,health COVID19 mentalhealth wellness depression stress anxiety psychology wellbeing business leadership HR management EmployeeEngagement,https://twitter.com/AnthonyLSavage/status/1279007637145899014/photo/1,http://ow.ly/lI0P50Alxzq,0,1279007637145899014,,,,en,"Croydon, London",false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Prevention is better than cure .@EmployeeBenefit https://t.co/6ilvNRoPLG #health #COVID19 #mentalhealth #wellness #depression #stress #anxiety #psychology #wellbeing #business #leadership #HR #management #EmployeeEngagement https://t.co/Gr7yRg2LIg,https://twitter.com/AnthonyLSavage/status/1279007637145899014,Tue Nov 20 16:31:58 +0000 2012,AnthonyLSavage,false,Occupational Mental Health & Wellbeing Entrepreneur Medical Services Manager @Sparta_Health Absence Rehabilitation Benefits Fitness Engagement Human Resources,4,184,656,5,"London, England",Anthony Savage,AnthonyLSavage,520,,http://www.linkedin.com/in/anthonysavage,false
"-6.8763,53.72701",Fri Jul 03 10:59:06 +0000 2020,,,https://www.instagram.com/p/CCLWyk2BrZc/?igshid=1t6gh44gf5e8d,0,1279006749513658368,,,,en,"Meath, Ireland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Returning guests! 😊 It's great to be back up and running since the lockdown and we're busy with bookings again, especially as most people are trying to take their holidays in Ireland and not go abroad. It used to be… https://t.co/Gx3j6mEvrb",https://twitter.com/ainegalach/status/1279006749513658368,Tue Jul 23 14:49:53 +0000 2013,ainegalach,false,Tales and tails of the 2 and 4 legged at a 200 year old thatched cottage in rural Co. Meath Ireland☘️Airbnb Superhost @trohannycottage http://www.trohannycottag,1302,23,169,0,Moynalty Kells Co. Meath ,Áine McGarry,ainegalach,118,,http://www.trohannycottage.com,false
"112.01777,-7.8252",Fri Jul 03 10:07:24 +0000 2020,stayhome staysafe socialdistancing wearmask weargloves washyourhands mascarillas lavenselasmanos,,https://www.instagram.com/p/CCLQdb_jeuH/?igshid=ayhlvvl0zuob,0,1278993740611321856,,,,en,"Kota Kediri, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#stayhome #staysafe #socialdistancing #wearmask #weargloves #washyourhands #mascarillas #lavenselasmanos @ Planet Mars https://t.co/EMmFHBB7Ur,https://twitter.com/JCPerez1569/status/1278993740611321856,Mon May 24 04:53:21 +0000 2010,JCPerez1569,false,"VOICEOVER ARTIST LOOKING TO NETWORK.(Locutor) SPANISHFLY WNYE,WHBI,WBLS RApPioneer MR. Magic Mr.Cee. Flyty #Coldchilling BBoyRecords/DahvedLeVy",44,529,1819,27,NEW YORK,mcjperez,JCPerez1569,4313,,http://www.TRuDJs.com,false
"-73.56725453,45.75975883",Fri Jul 03 09:44:02 +0000 2020,,,http://dlvr.it/RZsp7C,0,1278987860280963078,,,,en,"Mascouche, Québec",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Ireland faces 'deep downturn' this year and may not rebound until 2024 if there is a second wave: The budget deficit swelled to €5.3 billion in June, as spending on health and income supports related to the Covid-19 pandemic soared. https://t.co/9EV5eibtlB",https://twitter.com/pairsonnalitesN/status/1278987860280963078,Wed Sep 15 15:55:47 +0000 2010,pairsonnalitesN,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1484,1328,108,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,pairsonnalitesN,787704,,https://edu.stigmabase.org/,false
"-77.47196,37.57369",Fri Jul 03 10:27:10 +0000 2020,,,https://www.instagram.com/p/CCLTIz-l0ws/?igshid=1juymaophhc9r,0,1278998711272603656,,,,en,"Richmond, VA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We are open regular hours this weekend, but please remember that TWR is operating by reservation only during covid-19 restrictions — link in profile. @ The Weight Room https://t.co/1VZ1OW4EgQ",https://twitter.com/twrva/status/1278998711272603656,Sat Sep 06 01:13:04 +0000 2014,twrva,false,"Training center in Richmond, Virginia. #TWRVA",1793,95,108,21,"3413 Carlton Street, 23230",The Weight Room,twrva,2951,,http://incitefitnessrichmond.com/rates,false
"-8.44939144,37.1334903",Fri Jul 03 10:41:43 +0000 2020,andycrapp algarve yorkshire military comedy comedian comedyclips dadjokes comedy comedian comedyclips dadjokes justforfun justforlaughs weekendvibes memesdaily memes cartoon funnyvideos,,https://www.instagram.com/p/CCLUzUmhvBg/?igshid=4gez6j2t55cy,0,1279002372812005377,,,,en,"Lagoa, Portugal",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Covid diet😷#andycrapp #algarve #yorkshire #military #comedy #comedian #comedyclips #dadjokes #comedy #comedian #comedyclips #dadjokes #justforfun #justforlaughs #weekendvibes #memesdaily #memes #cartoon #funnyvideos… https://t.co/mtvnSaGvrd,https://twitter.com/andys148/status/1279002372812005377,Sat Mar 12 13:21:39 +0000 2011,andys148,false,"school, commando forces, civvy,Portugal",1860,84,142,0,portugal,andy sykes #andycrapp,andys148,773,,,false
"-73.940571,40.687674",Fri Jul 03 10:56:47 +0000 2020,fixandflip,,https://www.instagram.com/p/CCLWhm4DCQP/?igshid=cy8pnugdi1pi,0,1279006165997891585,,,,en,"Brooklyn, NY",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#fixandflip  the @askluisomar  way. Client was Referred to us during the height of the pandemic, his usual lender had no capital to deploy. We arranged for a private money finance ( hard money) - we arranged 1.3… https://t.co/LM2zGFt8HC",https://twitter.com/HgrnReBroker/status/1279006165997891585,Thu Nov 22 16:58:38 +0000 2012,HgrnReBroker,false,Direct commercial lender and Real Estate Broker specializing in “stated” commercial lending & the 1-4 family investment property. Scenarios to info@hgrnco.com,67,121,779,0,"Bronx, NY",Luis Omar Figueroa,HgrnReBroker,553,,http://hudsongrouprealty.com/hgrn-real-talk,false
"-1.4667,53.3833",Fri Jul 03 10:45:04 +0000 2020,lockdown makeup crueltyfree darkhair tanned makeuprevolution kevinmurphy,,https://www.instagram.com/p/CCLVL57H1kF/?igshid=7rufzdnhx22n,0,1279003216894713859,,,,en,"Sheffield, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",𝕋𝕙𝕚𝕤 𝕚𝕤 𝕥𝕙𝕖 𝕞𝕠𝕤𝕥 𝕞𝕒𝕜𝕖𝕦𝕡 𝕀’𝕧𝕖 𝕨𝕠𝕣𝕟 𝕚𝕟 𝕒𝕨𝕙𝕚𝕝𝕖 𝕘𝕖𝕥𝕥𝕚𝕟𝕘 𝕣𝕖𝕒𝕕𝕪 𝕥𝕠 𝕘𝕠 𝕓𝕒𝕔𝕜 𝕥𝕠 𝕨𝕠𝕣𝕜 𝕒𝕘𝕒𝕚𝕟!  #lockdown #makeup #crueltyfree #darkhair #tanned #makeuprevolution #kevinmurphy @ Sheffield https://t.co/pcopVMllxp,https://twitter.com/Lilydews/status/1279003216894713859,Mon Jun 22 17:26:51 +0000 2009,Lilydews,false,"Hairdresser, Disney and Horror obsessed! love makeup and beauty!",58,76,425,3,"Sheffield, England",Lily Dews,Lilydews,664,,,false
"-122.0772753,37.9828063",Fri Jul 03 09:48:48 +0000 2020,,,https://www.instagram.com/p/CCLOvs7BruJ/?igshid=wsssthnikhol,0,1278989056857309187,,,,en,"Pacheco, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","7 ways of learning, arguably my most popular illustration, you can now buy prints and clothing with it on 😉 I will add more prints eventually 😁✨it’s world wide shipping 😁may be some delays due to corona, but it’s… https://t.co/JdyvWogJS4",https://twitter.com/MadsJohanOgaard/status/1278989056857309187,Fri Oct 21 21:28:54 +0000 2011,MadsJohanOgaard,false,"I make #art to make you think!
Passionate about awareness of #LearningDifferences
Director of @iamdyslexicfilm
Project Leader for @usensurertdys",9327,475,426,19,"Oslo, Norge",Mads Johan Øgaard,MadsJohanOgaard,3499,,http://madsjohanogaard.com,false
"0.78747042,52.60579399",Fri Jul 03 10:19:29 +0000 2020,friyay beardsofinstagram beard selfie,,https://www.instagram.com/p/CCLSQkJjvR3/?igshid=f65qy7zvhk0t,0,1278996780902998016,,,,en,"Ashill, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Working from home #friyay   #beardsofinstagram #beard #selfie @ Ashill, Norfolk https://t.co/yzadHfROjF",https://twitter.com/beavington/status/1278996780902998016,Sun Feb 20 16:19:16 +0000 2011,beavington,false,say something witty…say something witty….. too late..Damn,1208,142,477,4,London,beavington👬🏳️‍🌈,beavington,5693,,,false
"-2.3022345,53.4739553",Fri Jul 03 11:07:22 +0000 2020,teachertalks explainer animation,,https://www.instagram.com/p/CCLXZmsnttb/?igshid=1tqn4f136bsa5,0,1279008829133463553,,,,en,"Salford, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","During lockdown we helped bbc_teach bring their series of #teachertalks to life with a series of 90 English and Maths videos, here is a taster of the #explainer #animation work we completed across the project… https://t.co/HiJXx1f7aa",https://twitter.com/TracksAndLayers/status/1279008829133463553,Mon Jan 11 10:33:42 +0000 2016,TracksAndLayers,false,"Tracks and Layers is a collaborative, boutique post production facility specialising in motion graphics, visual effects, CGI and editing all under one roof",16,156,429,9,"Salford, England",TracksAndLayers,TracksAndLayers,88,,http://www.tracksandlayers.com,false
"7.4833,9.0667",Fri Jul 03 10:14:01 +0000 2020,faceshields protectivefacemask protectivefaceshield facemask covid19 coronavirus,,https://www.instagram.com/p/CCLRoe0nBd0/?igshid=ah1qf305i6y7,0,1278995404705669121,,,,en,"Abuja, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Protective face shields available 

1pc - #3000
10pcs-#2000
100pcs-#1500
1000pcs-#1200
5000pcs-#1000
10000pcs-#800
#faceshields 
#protectivefacemask 
#protectivefaceshield 
#facemask 
#covid19
#coronavirus… https://t.co/uRiU5Cv55K",https://twitter.com/Lamiysglam/status/1278995404705669121,Sat Jun 04 16:55:11 +0000 2016,Lamiysglam,false,Call/WhatsApp 08140316285 Instagram & Facebook @lamiysglam @lamiysmarket //That Gbagyi Girl// queenlamiy@gmail.com Man Utd #MUFC,2582,1359,1397,0,"Abuja, Nigeria",Lamiysglam / Lamiysmarket,Lamiysglam,2525,,,false
"7.47450113,8.99883531",Fri Jul 03 10:11:47 +0000 2020,,,https://www.instagram.com/p/CCLRYDSlSRO/?igshid=1tqsxrjardqmt,0,1278994840487956480,,,,en,"Abuja, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","To get link kindly check my bio

SPOTLIGHT SERIES #06

**COVID19 Response**
BUILDING BUSINESS RESILIENCE

Various small and medium scale businesses currently face challenges like cashflow, resource and talent… https://t.co/IISCuMKqYS",https://twitter.com/MissKay8/status/1278994840487956480,Sat May 22 17:30:26 +0000 2010,MissKay8,false,"Business Consultant, Entrepreneur. Passionate about education, leadership & women empowerment for +ve change. Love God, love people, love life! #BeTheChange",264,1067,513,12,,Kate Pam,MissKay8,2139,,http://www.thestalwartgroup.com,false
"-0.22436407,51.49087428",Fri Jul 03 09:41:21 +0000 2020,letthemusicplay,,https://www.instagram.com/p/CCLN5ZmnhaD/?igshid=1ruld8crq6ziv,7,1278987184834580480,,,,en,"Hammersmith, London",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#letthemusicplay Elvis at the Apollo, the last gig I attended before lockdown. @ Eventim Apollo https://t.co/Ws7HuL8ADM",https://twitter.com/benmark7/status/1278987184834580480,Fri Feb 20 20:00:26 +0000 2009,benmark7,false,,943,4042,1620,35,East London,Ben Mark,benmark7,7363,,,false
"-150,64",Fri Jul 03 10:55:14 +0000 2020,coronavirus covid19 facemask,,https://www.instagram.com/p/CCLWJ5vAz4i/?igshid=4quy77qh8hjx,0,1279005774598021124,,,,en,"Alaska, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",True. #coronavirus #covid19 #facemask @ The World https://t.co/csdjwCucZq,https://twitter.com/TimmyStubbs/status/1279005774598021124,Fri Jan 31 09:08:27 +0000 2014,TimmyStubbs,false,"Booze, music, footy (posh), films. That's all. How long have you waited for your team to win.....?",419,86,178,6,"Oundle, Peterborough.",Tim Stubbs,TimmyStubbs,4679,,http://stubbs.carrd.co,false
