coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"139.77,35.68",Tue Jul 07 07:26:07 +0000 2020,,,https://www.instagram.com/p/CCVRmLXJvWw/?igshid=1bauu8pfub8e6,1,1280402703374573568,,,,en,"Chuo-ku, Tokyo",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Dreaming of a holiday. Even just interstate... It was sooooo near.. and yet... so far again! 😥

Iso with these 2 cheeky monkeys as Melbourne goes on another lockdown 2.0 and likely homeschooling again 🤭🤭 @ Tokyo, Japan https://t.co/up4j3U0Wq5",https://twitter.com/Camiliciouss/status/1280402703374573568,Mon Apr 27 04:16:00 +0000 2009,Camiliciouss,false,coffee lover. impulsive shopper. starbucks mugs and tumblers collector. frustrated singer. traveller. chocoholic. fad diets fanatic. http://t.co/oYCWpKD8Ce,70,122,127,5,"Melbourne, Australia",Camille Palor Gacad,Camiliciouss,4916,,,false
"-6.26598584,53.34696682",Tue Jul 07 08:12:43 +0000 2020,bodygems highendpiercing safepiercing 14ctgold,,https://www.instagram.com/p/CCVW7mxnplM/?igshid=1j91k97gpnvpn,0,1280414429574815744,,,,en,"Dublin City, Ireland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A pre covid 14k bodygems custom double on a unique ear fold 😍💎✨ 
Thanks for trusting me with this Margaret, you're a legend 🥰 #bodygems #highendpiercing #safepiercing #14ctgold @ Wildcat Ink North https://t.co/VT5YKsgzIc",https://twitter.com/PmSleeze/status/1280414429574815744,Mon Jun 15 19:05:51 +0000 2009,PmSleeze,false,"Blood, Hooks, Modeling and Scarring and Scaring the shit out of people ... oh and im good with a scalpel :) http://t.co/WMYGXuT5v9",695,481,496,2,New York/Ireland,Sleezy Kunst,PmSleeze,3044,,http://www.postmodernsleeze.com,false
"-73.47935661,45.6677507",Tue Jul 07 07:56:34 +0000 2020,,,http://dlvr.it/Rb636v,0,1280410364241252353,,,,en,"Varennes, Québec",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma : Covid-19 and reopening schools: Despite the fact that Ireland now spends less per pupil than the US, the UK, ... The idea of children returning to schools on a part-time basis at best is ... https://t.co/S4wwsP56IN",https://twitter.com/pairsonnalitesN/status/1280410364241252353,Wed Sep 15 15:55:47 +0000 2010,pairsonnalitesN,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1484,1328,108,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,pairsonnalitesN,787710,,https://edu.stigmabase.org/,false
"-73.56725453,45.75975883",Tue Jul 07 06:58:05 +0000 2020,,,http://dlvr.it/Rb5vGv,0,1280395646227234816,,,,en,"Mascouche, Québec",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: Coronavirus in Ireland – Health Minister Stephen Donnelly confirms Government will launch Covid ...: Coronavirus in Ireland – Health Minister Stephen Donnelly confirms Government will launch Covid-19 tracker app tomorrow. Stephen Porzio.… https://t.co/V989rVwuxL,https://twitter.com/pairsonnalitesN/status/1280395646227234816,Wed Sep 15 15:55:47 +0000 2010,pairsonnalitesN,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1484,1328,108,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,pairsonnalitesN,787710,,https://edu.stigmabase.org/,false
"106.80896,-6.22798",Tue Jul 07 08:18:40 +0000 2020,,,https://www.instagram.com/kiwoomid/ https://www.facebook.com/kiwoomid.kiwoomid.7 https://www.instagram.com/p/CCVXnBkAKi-/?igshid=1rtf2wz7yai5c,0,1280415927323025409,,,,en,"Kebayoran Baru, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Promotion Fee When COVID19 With Kiwoom

Connect with us on social media 
Instagram : https://t.co/FT8ewfiHzj 
Facebook : https://t.co/ZlSlAmL5SJ 
Twitter :… https://t.co/N4WUs5O4Pj",https://twitter.com/Netlov_AZ/status/1280415927323025409,Wed Nov 21 04:53:31 +0000 2012,Netlov_AZ,false,@adyhasbullah,495,38,30,1,"Tangerang, Indonesia",variasari catering,Netlov_AZ,664,,,false
"4.44023,51.21358",Tue Jul 07 08:08:23 +0000 2020,,,https://www.instagram.com/p/CCVWbxdgItP/?igshid=15nr667a08qb4,1,1280413336597925888,,,,en,"Antwerp, Belgium",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BIG thanks to café-restaurant AMOR and De Roma in Antwerp for inviting 3’AIN for our first post-lockdown concert.
It was magical. Check out the rest of their program in July.
👇
And come celebrate the summer with us… https://t.co/tm4rNoG9zi",https://twitter.com/chouxartists/status/1280413336597925888,Sat Mar 19 20:46:26 +0000 2011,chouxartists,false,"Artist Collective - Home to Jaune Toujours, Mec Yek, Qotob Trio, Ik en den Theo/Moi et le Théo, Sarah Baur, Théophane Raballand, ...",78,330,501,4,Brussel-Bruxelles,Choux de Bruxelles,chouxartists,1471,,http://www.choux.net,false
"-0.80025,54.13778",Tue Jul 07 07:15:53 +0000 2020,,,https://www.instagram.com/p/CCVQa8-nVHZ/?igshid=1kk8d1lqlaht,1,1280400127274999809,,,,en,"Malton, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Just this time last year I was enjoying the wonderful hospitality @georgie_pridden as I showed @PopUpofTheNort1 with @trendlistr - the last show in March was cancelled due to Covid. Such happy memories of a wonderful… https://t.co/iaoO4OIjOn,https://twitter.com/SusiBellamy/status/1280400127274999809,Wed Apr 29 09:48:16 +0000 2015,SusiBellamy,false,#Artist and #Cushion #designer. Follow me on Instagram: @susibellamy,600,417,416,17,"Newcastle Upon Tyne, England",Susi Bellamy,SusiBellamy,2506,,http://www.susi-bellamy.com,false
"110.3723,-7.80157",Tue Jul 07 07:04:14 +0000 2020,,,https://www.instagram.com/p/CCVPGBQFUHE/?igshid=1xsdr97rqwp6f,0,1280397194844143617,,,,en,"Mergangsan, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Telling Story from shimajiroclubid everyday before sleep, we love reading book. Learning by doing , its not easy to do after you work but its okay for me , i feel my spirit fast charge when meet with family at home.… https://t.co/ZsSfWDvmJh",https://twitter.com/RNDBARSHOP/status/1280397194844143617,Wed Jul 29 08:12:01 +0000 2009,RNDBARSHOP,false,RND BAR SHOP JOGJA  + Beverages Consultant + @KenzNiNemuru + 085647700833/081335066873,412,411,905,1,"Yogyakarta, Indonesia",RND BAR SHOP JOGJA,RNDBARSHOP,4144,,,false
"-118.46361701,33.99580931",Tue Jul 07 07:19:10 +0000 2020,mondayvibes monday goldenhour surf waves reflection summer silhouette socialdistancing venice venicebeach losangeles california dank dankmedia dankvenice,,https://www.instagram.com/p/CCVQzLNDsfO/?igshid=1ucii81vnrt01,0,1280400951640297473,,,,en,"Los Angeles, CA",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","2020 day 188 - Monday vibes 
.
.
.
.
.
#mondayvibes #monday #goldenhour #surf #waves #reflection #summer #silhouette #socialdistancing #venice #venicebeach #losangeles #california #dank #dankmedia #dankvenice… https://t.co/GFidxNa7hk",https://twitter.com/dankmedia/status/1280400951640297473,Tue Mar 31 06:56:56 +0000 2009,dankmedia,false,graphic design • photography,27,54,83,10,"Venice, Ca",Dank Media,dankmedia,3015,,http://www.dankmedia.com,false
"-118.243,34.0522",Tue Jul 07 07:55:09 +0000 2020,,,https://www.instagram.com/p/CCVU6t0p0_D/?igshid=1u4vv33vxvbkp,0,1280410008749051904,,,,en,"Los Angeles, CA",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let’s Talk Lockdown Loneliness 

Tonight I’m joined once again by Clinical Psychologist @emotionactivist 
After many conversations with friends about their feelings of loneliness many being single and alone during… https://t.co/BxIKy5XOrF",https://twitter.com/iamleannemusic/status/1280410008749051904,Fri Jul 30 10:56:17 +0000 2010,iamleannemusic,false,I live to inspire | Singer | Founder of End Girl Hate/LDH | South Africa | Email leannedlamini@gmail.com,6507,13836,3010,46,South Africa ,LeAnne Dlamini,iamleannemusic,21461,,http://www.ldhworld.com,true
"-77.45443672,37.56972519",Tue Jul 07 07:49:25 +0000 2020,Covid19 RVA,,https://www.instagram.com/p/CCVUQ9bntV_/?igshid=3pi5t1umaym0,0,1280408566512443394,,,,en,"Richmond, VA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Free #Covid19 testing in #RVA today at @DiversityRVA —July 7. 2020. 9AM-11AM. Call to register! @ Diversity Richmond https://t.co/PEVIDIxSrQ,https://twitter.com/WafaMayElamin/status/1280408566512443394,Mon Mar 12 03:46:16 +0000 2012,WafaMayElamin,false,"📍#RVA #DMV| VT ‘15 | Leader, organizer, ally, #human | #SudaneseAmerican | Dedicated to underserved communities & issues | ☀️ 🌊 🌬#CleanEnergy lover | 🐦=🗣🧠",1298,747,753,8,"Richmond, VA",Wafa May ﷺ she/her/hers,WafaMayElamin,1711,,http://www.wafamay.com,false
"78.4676,17.395",Tue Jul 07 07:25:48 +0000 2020,,,https://www.instagram.com/p/CCVRj8pDaKc/?igshid=18t4isjjz94qp,0,1280402622181236738,,,,en,"Hyderabad, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The cases of Covid-19 are on a rise in the city and the fear is gripping everyone by each passing day!

Here's what you can do. YOU shouldn't panic, always seek the support of Healthcare workers or Doctors and make… https://t.co/fDEpBdAr7b",https://twitter.com/shantihomeo/status/1280402622181236738,Wed Apr 05 05:20:14 +0000 2017,shantihomeo,false,Dr. Siva Shankar and Dr. Sai Vivek along with their team focus more on Case Taking to chalk out a correct treatment and most importantly a ideal prognosis.,50,9,25,0,"Secunderabad, Hyderabad",Shanti Homeo Global,shantihomeo,47,,http://www.shantihomeoglobal.com,false
"72.83081619,19.06371348",Tue Jul 07 07:34:47 +0000 2020,haircut,,https://www.instagram.com/p/CCVSla7pxJx/?igshid=c846rk8dznp5,0,1280404881363394562,,,,en,"Mumbai, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Post lockdown haircuts be like - Off with the length!!!
#haircut - @ZingWon 
.
.
P.s - Love how you can see the smiles behind the mask 😷 😂♥️♥️♥️ @ Zido Salon https://t.co/T9LIS3pwSd",https://twitter.com/ZidoSalon/status/1280404881363394562,Wed Apr 14 10:19:59 +0000 2010,ZidoSalon,false,Welcome to the world of ZIDO – a niche hair and make-up studio designed to suit your needs and preferences.,95,198,75,9,"Mumbai,India",Zido salon,ZidoSalon,2402,,http://www.facebook.com/pages/Zido-Salon/174983452517762,false
"-3.46215473,50.72657654",Tue Jul 07 07:12:28 +0000 2020,,,https://www.instagram.com/p/CCVQCYMFBb0/?igshid=rpsgf4hsjrjf,0,1280399268709269505,,,,en,"Exeter, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A few weeks ago we worked with @cornwallchannel and T Clark  to provide aerial footage And stills for the new nhs Nightingale Exeter. A vital piece in the puzzle to combat COVID. 

A difficult operation with many… https://t.co/3nIlvfWFI7",https://twitter.com/DVPhotouk/status/1280399268709269505,Thu Jan 26 16:10:13 +0000 2012,DVPhotouk,false,Multi Award winning photographer who runs a videography/photography business. Follow DVP19 on instagram or Different View Photography on FB,273,77,220,0,"Plymouth, England",Different View Photography,DVPhotouk,797,,http://www.differentviewphotography.co.uk,false
"3.39583,6.45306",Tue Jul 07 08:28:52 +0000 2020,work working job myjob office company bored grind mygrind dayjob ilovemyjob dailygrind pic photooftheday business biz lasisi covid19 workinglate,,https://www.instagram.com/p/CCVYx6vMl9a/?igshid=qljwl6qe97hx,1,1280418494480363520,,,,en,"Lagos, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Send in your design requests 
.
.
.
.
.
.

 #work #working #job #myjob #office #company #bored #grind #mygrind #dayjob #ilovemyjob #dailygrind #pic #photooftheday #business #biz #lasisi #covid19 #workinglate… https://t.co/PlK2pK5CEx",https://twitter.com/uncle_abbey/status/1280418494480363520,Wed Nov 25 15:26:54 +0000 2009,uncle_abbey,false,"° Digital Artist/ Vector Artist
° Open For Commisions
° DM for promos, advertisements
° Illustrator 
° Music & Sports(football)
° Capricorn
° Follow me, IFB",3961,227,457,1,"Lagos, Nigeria",Adebisi Abdullah,uncle_abbey,1729,,https://wa.me/2348131516513,false
"-2.447915,51.2922381",Tue Jul 07 07:42:27 +0000 2020,,,https://www.instagram.com/p/CCVTdvIjp-T/?igshid=1nj2a1gotk9zo,0,1280406811582095362,,,,en,"South West, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TBF Lockdown has been kind to me.. I’ve gone from strength to strength, I’ve been training hard, my health &amp; fitness is as good as its ever been considering I’m 50 in two days... 
My personal development has stepped… https://t.co/Unrilq9CBp",https://twitter.com/We_Are_Bvy/status/1280406811582095362,Tue Jun 16 09:35:41 +0000 2020,We_Are_Bvy,false,"• 𝗕𝗲𝗰𝗼𝗺𝗲 𝗔 𝗛𝗼𝗺𝗲 𝗕𝘂𝘀𝗶𝗻𝗲𝘀𝘀 𝗣𝗮𝗿𝘁𝗻𝗲𝗿
• 𝗔𝗟𝗪𝗔𝗬𝗦 𝗛𝗜𝗥𝗜𝗡𝗚 •
• 𝗜𝗻𝘀𝗽𝗶𝗿𝗶𝗻𝗴 𝗛𝗲𝗮𝗹𝘁𝗵𝘆 𝗟𝗶𝘃𝗶𝗻𝗴",11,4,82,0,"Bath, Somerset",Richard Miner,We_Are_Bvy,105,,https://wearebvy.juiceplus.com/franchise/en_gb.html,false
"-2.2671479,53.42327008",Tue Jul 07 07:11:32 +0000 2020,finishstrong,,https://www.instagram.com/p/CCVP7ZkgmTH/?igshid=wa4h0eu329yn,0,1280399032242880513,,,,en,"Manchester, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Happy Tuesday everyone. There see to be alot less people out running in the morning at the moment, have lots of people gone back to work now? I think I will be working from home forever from now on. #finishstrong @… https://t.co/XStGFgcXF4",https://twitter.com/RZA79/status/1280399032242880513,Wed Nov 24 21:39:42 +0000 2010,RZA79,false,"I like cricket, movies, good clothes, whiskey, fast cars & you. What else do you need to know?",6350,261,1404,18,Manchester,Michael Evans,RZA79,12022,,,false
"-2.36132,51.38503",Tue Jul 07 08:04:05 +0000 2020,,,https://www.instagram.com/p/CCVV8N2DSDV/?igshid=l1kqwit7d2yn,1,1280412255595589632,,,,en,"Bath, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Extremely sad to hear my very good friends have had to close their business due to the pandemic 😔 They worked so hard to make their business unique and special and it truly was a wonderful place.  
~ 
Please please… https://t.co/WZrbZNyTuU",https://twitter.com/LucasAntics/status/1280412255595589632,Sat Nov 19 21:15:18 +0000 2011,LucasAntics,false,Freelance illustrator and designer. I paint large scale murals.,1413,1498,1408,42,Bristol,Alex Lucas,LucasAntics,1071,,http://www.lucasantics.com,false
"7.39636,45.07949",Tue Jul 07 08:20:47 +0000 2020,,,https://www.instagram.com/p/CCVX2XRodiT/?igshid=w0hc23r6cm0t,0,1280416457461989376,,,,en,"Avigliana, Piemonte",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","when I started drawing clouds during lockdown an artist friend told me that my clouds reminded him of Hayao Miyazaki drawings, which I think is one of the best compliments ever.. so in the end I decided to 'steal'… https://t.co/W6NAQJmlfb",https://twitter.com/mara_maramao/status/1280416457461989376,Sun Aug 21 11:52:14 +0000 2011,mara_maramao,false,"illustrator and printmaker, I work with mokuhanga (water-based japanese woodblock).
I mostly tweet about my work and stuff I like!",180,138,123,9,,mara cozzolino,mara_maramao,2467,,http://maracozzolino.blogspot.com/,false
"-118.364,33.7582",Tue Jul 07 08:17:54 +0000 2020,,,https://www.instagram.com/p/CCVXhf0JdaK/?igshid=153sa5dqj2x6t,0,1280415735165190144,,,,en,"Rancho Palos Verdes, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","""Ah, and here it is, right on cue - ""Pandemic 2"" (not to be confused with the hotly-anticipated ""second wave"" of Pandemic 1, although all productions are brought to you by the same directorial team). 

So,… https://t.co/Fxtw2qvTZI",https://twitter.com/ALTMONEYFUND/status/1280415735165190144,Sat Aug 31 23:01:27 +0000 2013,ALTMONEYFUND,false,JOHN CHALEKSON --ALT MONEY FUND LP -- #Crypto #Currency/#SILVER #Hedge #Fund: https://t.co/G68XeKQT6a  https://t.co/C5g5Xyz92b  tel (888) 8-HEDGE-FUND,2060,1167,4994,4,info@altmoneyfund.com,THE SILVER VIGILANTE ™️ ⭐⭐⭐⭐⭐,ALTMONEYFUND,7334,,https://www.facebook.com/realjohnchalekson,false
"-1.81907,52.68414",Tue Jul 07 07:57:47 +0000 2020,myhousethismonth myhousethismonth,,https://www.instagram.com/p/CCVVOQiFkL2/?igshid=bmo83h6s9wvf,0,1280410669561544704,,,,en,"Lichfield, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The study and the good old IKEA bookcases
Had to crop out the empty wine racks though - what can I say lockdown’s been tough 😉

Day 7 storage solution #myhousethismonth 

#myhousethismonth… https://t.co/3Km6fOduai",https://twitter.com/h_at_home/status/1280410669561544704,Sun Jan 29 18:03:13 +0000 2012,h_at_home,false,"My life, thoughts, animals and exasperations",1188,85,136,2,"Lichfield, England",Hazel Hood,h_at_home,1787,,,false
"27.8635755,-32.9911514",Tue Jul 07 07:49:37 +0000 2020,,,https://www.instagram.com/p/CCVUSQtneCt/?igshid=9h8rle08ivz4,0,1280408616177000448,,,,en,"East London, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🚘 Nates Car Sales 🚘

Support Local 💫😎🌈

We Know That During These Times, It Can Be Very Challenging 🙏🙏🙏🙏

Companies, We Loved To Support Before Lockdown, Like Gravity East London
 💫💫💫💫

They Will Only Beable To… https://t.co/decMkMgF8U",https://twitter.com/NatesCarSales/status/1280408616177000448,Mon Mar 02 09:35:50 +0000 2015,NatesCarSales,false,"Over 200 Vehicles to choose from! 🚗🏎 FROM Cheapies, Taxi's, Quantums, LWB Bakkies, Sport Vehicles, Family Vehicles, Double Cabs and More.",10,135,515,0,East London - Amalinda,Nates Car Sales,NatesCarSales,2231,,http://www.natescarsales.co.za,false
"-0.1094,51.5141",Tue Jul 07 07:20:10 +0000 2020,,,https://www.instagram.com/p/CCVQ6i1jMh5/?igshid=k614nn1inz6t,0,1280401202388361217,,,,en,"City of London, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A drunk lockdown purchase that was 100% not regretted @byterryofficial 👌🏼🌟👏🏻 @ London, United Kingdom https://t.co/Xfrbrp7nv6",https://twitter.com/atanner23/status/1280401202388361217,Sat Apr 24 12:44:59 +0000 2010,atanner23,false,Obsessive outfit planner // Vintage lover // Freelance Creative,7175,1269,984,45,"London, England",Abbie Tanner,atanner23,6806,,http://www.abbieloves.com,false
"-0.77620522,53.39357656",Tue Jul 07 08:00:23 +0000 2020,,https://twitter.com/michael75lewis/status/1280411327157198848/photo/1,,4,1280411327157198848,,,,en,"Gainsborough, England",false,3,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","UK jobs data 07-07-2020

Jobs &amp; apprenticeships at risk
11,812,350

Jobs planned 1,789,880

Jobs saved 658,085

Jobs furloughed 9,300,000

Self-Employed supported 2,600,000

Excluded from Covid19 support by @RishiSunak &amp; @borisjohnson 5,400,000

May 2020 UK unemployment 2,800,000 https://t.co/CDVckrLgxf",https://twitter.com/michael75lewis/status/1280411327157198848,Wed Jul 19 21:17:10 +0000 2017,michael75lewis,false,🔴Member @prospectunion @gmb_union @cnduk @amestyUK @libertyhq @UKlabour🗳⚫️Support @votesat16 @electoralreform @GreenpeaceUK #Palestine #HumanRights #BDS #GTTO,7317,1504,5001,2,United Kingdom,"Michael Lewis, Socialist🌹Vive la résistance ✊🏻",michael75lewis,25365,,https://www.amazon.co.uk/dp/B0851LKD86/ref=cm_sw_r_tw_dp_U_x_uJtvEbCA30QDH,false
"19.56488,50.28085",Tue Jul 07 07:38:06 +0000 2020,,,https://www.instagram.com/p/CCVS93vsJib/?igshid=1vp9519ol505g,1,1280405717451751425,,,,en,"Olkusz, Polska",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wake me up when corona end.
.
📸 @yarizzzle 
💄 ilook_makeup 
💃🏻 ilookcouture 
💇🏼‍♀️ @ritaalim 
💐 everydecoration 
👸🏼 @dadahlia 
📍 studiokini @ Studio Kini https://t.co/2fjNTFZR5e",https://twitter.com/verawaty_/status/1280405717451751425,Sun Oct 04 13:52:14 +0000 2009,verawaty_,false,LSPR student | Athletic | Koko Cici Jakarta 2011 | Top 15 Miss Coffee Indo'12 | Mr & Miss LSPR 2012 | Puteri Indonesia Babel 2014 | ❤ Ajahn Brahm,27,3079,453,9,"ÜT: -6.2052215,106.8171907",verawaty,verawaty_,18293,,http://www.missverawaty.com,false
"78.4676,17.395",Tue Jul 07 08:00:28 +0000 2020,Digital Marketing digitalagency COVID Lockdown,,https://www.instagram.com/p/CCVVh32H0haDO_S5UlWcAZt6CFQQ4FAI52Mfmo0/?igshid=1wauyn6hvbkul,1,1280411344945197058,,,,en,"Hyderabad, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Landisol providing the Best In-House #Digital #Marketing Services in India, #digitalagency to strategize for businesses impacted with #COVID-19 #Lockdown, CALL US TODAY - +91897797289 or… https://t.co/LGh9MzOrJf",https://twitter.com/LanternPradeep/status/1280411344945197058,Thu Jun 07 04:08:08 +0000 2012,LanternPradeep,false,Head of #DigitalMarketing & Consultant|Innovative Digital Marketing& Designs for SME|#SocialMedia|#MobileMarketing #SEO #Mobile #Website Design|#Email #PPC,5,139,145,20,india,Lantern Pradeep,LanternPradeep,632,,,false
"-0.106,51.463",Tue Jul 07 07:21:35 +0000 2020,bikes bikesofinstagram cycling cyclelife cycle bikestagram bikeride bikelove cycle cycleoflife wheels wheelsforsale repairs forsale bicycle,,https://www.instagram.com/p/CCVRFI5Hngl/?igshid=18309ut1vlm8k,0,1280401562704240640,,,,en,"Lambeth, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wheely good... bike sales are booming amid the pandemic 🚲 🏍 
#bikes #bikesofinstagram #cycling #cyclelife #cycle #bikestagram #bikeride #bikelove #cycle #cycleoflife #wheels #wheelsforsale #repairs #forsale #bicycle… https://t.co/HShGUnqpZo",https://twitter.com/KayeHolland/status/1280401562704240640,Wed Jun 22 08:43:40 +0000 2011,KayeHolland,false,"Journalist (Mail/Telegraph/Times/The I/Insider/Culture Trip/Sun), tour guide, Liberal Democrat, Radio Harrow presenter & Watford FC supporter.",6881,1943,1730,267,Instagram: KayeOHolland,Kaye Holland,KayeHolland,12683,,http://www.kayeholland.com,false
"1.2977,52.6292",Tue Jul 07 08:40:36 +0000 2020,,,https://www.instagram.com/p/CCVaGjaD6wJ/?igshid=18rl2jnkxww2u,0,1280421445483532288,,,,en,"Norwich, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🔥CLIENT ON FIRE🔥

Client deadliftuntilidie getting her deficit warehouse sessions in during lockdown. 130kg going for a triple here.

Deficits are great for improving drive off the floor, improving start position,… https://t.co/TS6JBLCgMP",https://twitter.com/DomHillsPT/status/1280421445483532288,Sun Aug 12 13:36:28 +0000 2012,DomHillsPT,false,Personal Trainer and Nutritionist in Norwich. Online Coaching Options.,2648,1032,762,138,Norwich & UK,Dom Hills PT,DomHillsPT,9327,,http://www.domhillspt.com,false
"-3.93750801,50.82136863",Tue Jul 07 08:34:18 +0000 2020,Portrait Sculpture workshop now socialdistancing happyplace devon retreat art therapeutic,,https://www.instagram.com/p/CCVZZpxnGeG/?igshid=i21z2p3upcxg,0,1280419861215223808,,,,en,"South West, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#Portrait #Sculpture #workshop #now!  #socialdistancing in place- it’s weird but great! So happy to be teaching sculpture courses again! #happyplace #devon #retreat #art #therapeutic @ The Sculpture School https://t.co/8KlvMiuEho,https://twitter.com/sculptschool/status/1280419861215223808,Fri Mar 23 15:43:30 +0000 2012,sculptschool,false,"Come and be inspired on one of our sculpture workshops, led by professional sculptor Andrew Sinclair MRSS SWAc",110,3278,4748,33,,The Sculpture School,sculptschool,3384,,http://www.thesculptureschool.co.uk,false
"121.00767488,14.61188437",Tue Jul 07 07:10:41 +0000 2020,spidey confidenceboost resilientkid shakeadventures strengthbasedparenting butchokoyadventures,,https://www.instagram.com/p/CCVP1JzBxH-zu7soldwtREmG2weY7nAEhQ3LVU0/?igshid=qruetepd81ew,0,1280398818425679872,,,,en,"Manila City, National Capital Region",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Our little #spidey in this pandemic. Equipping kids to be superhero in this pandemic❤️ #confidenceboost #resilientkid #shakeadventures❤️ #strengthbasedparenting ❤️ #butchokoyadventures @… https://t.co/uAQf6tf4as,https://twitter.com/shake_hocson/status/1280398818425679872,Mon Jan 07 10:46:51 +0000 2013,shake_hocson,false,"A woman who loves god, family, country, institution, neighbor, community, students and vocation. Likewise, an advocate of positivity.",8,29,31,0,,shake_gc,shake_hocson,1051,,,false
"-73.56725453,45.75975883",Tue Jul 07 07:56:33 +0000 2020,,,http://dlvr.it/Rb636G,0,1280410361036865537,,,,en,"Mascouche, Québec",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Ireland launches COVID-19 contact tracing app based on Apple-Google API: Health Minister Stephen Donnelly said in a statement to The Journal that the app will allow ""every single person to play an extra part."" ""It will allow us to ... https://t.co/Fx2YTFRybw",https://twitter.com/pairsonnalitesN/status/1280410361036865537,Wed Sep 15 15:55:47 +0000 2010,pairsonnalitesN,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1484,1328,108,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,pairsonnalitesN,787710,,https://edu.stigmabase.org/,false
"-3.73333,50.3167",Tue Jul 07 08:19:00 +0000 2020,,,https://www.instagram.com/p/CCVXpgNlW6l/?igshid=133vv7u7q02li,0,1280416008512118784,,,,en,"South West, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",My running mates this morning.   We observed social distancing. @ East Allington https://t.co/mK9JTH2bIT,https://twitter.com/ramiroprudencio/status/1280416008512118784,Mon May 12 17:05:47 +0000 2008,ramiroprudencio,false,"When I'm not chasing after my kids, wife, tennis balls, food or a good read, I'm Global Director of Communications at McKinsey & Company. Views here are mine.",56,679,205,22,An island in the North Atlantic,ramiroprudencio,ramiroprudencio,1864,,,false
