coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-73.95992,40.76518",Sun Jul 26 15:58:06 +0000 2020,nybloodcenter nyblood convalescentplasma covid nycstrong,,https://www.instagram.com/p/CDHHSo4DLRu/?igshid=1ne9l8n7uewsj,0,1287416915523186693,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Doing the right thing... #nybloodcenter  #nyblood #convalescentplasma #covid #nycstrong @ New York Blood Center https://t.co/2dyeQFFpfV,https://twitter.com/PeterVidev/status/1287416915523186693,Thu Oct 15 15:56:36 +0000 2009,PeterVidev,false,"Construction Project Manager / Real Estate Advisor. Investment sales, leasing, tenant representation and the right advice when you need it.",137,642,299,44,New York City,Peter Videv,PeterVidev,2385,,http://www.petervidev.com,false
"-87.7953024,41.8906112",Sun Jul 26 15:45:05 +0000 2020,OakPark,https://twitter.com/vopnews/status/1287413638991618053/video/1,http://www.betterlakestreet.com,8,1287413638991618053,,,,en,"Oak Park, IL",false,2,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",#OakPark businesses are showing their resiliency in the midst of the ongoing Lake Street Improvement Project and COVID-19 pandemic. Hear from business owners about how they're adapting in this VOP-TV clip. Find the latest @betterlakestreet project info at https://t.co/4B9zqFRRLe. https://t.co/HrA9YuThbq,https://twitter.com/vopnews/status/1287413638991618053,Wed Jul 08 13:50:58 +0000 2009,vopnews,false,"This is the Village of Oak Park municipal government Twitter page -- follow along for news and info about #OakPark, Illinois. Tweet us questions and comments!",10463,7933,473,149,"Oak Park, Illinois",Village of Oak Park,vopnews,8005,,http://www.oak-park.us,true
"-61.5224,10.6568",Sun Jul 26 14:56:45 +0000 2020,TTBEATCOVID19,,https://www.instagram.com/p/CDHARdvHLls2qZ7REt6Zo5fPshco98BzdEPH6k0/?igshid=1nqniw21b11mk,0,1287401476386693121,,,,en,Trinidad and Tobago,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MoH COVID-19 Update #358
#TTBEATCOVID19

Health Ministry's Morning COVID-19 Update: total Number Of Cases Holds Steady At 147.

Eleven People Now Hospitalised. @ Port of Spain, Trinidad… https://t.co/5QvBkXsZcA",https://twitter.com/Multi9628/status/1287401476386693121,Sun May 22 10:50:47 +0000 2011,Multi9628,false,"I Am Who I Am, Your Consent Is Not Needed.#EverBlessed",28336,318,696,27,Port Of Spain,Multitalented Sean,Multi9628,15208,,,false
"88.3964176,22.47225261",Sun Jul 26 14:59:46 +0000 2020,katyperry smile daisies kp5 orlando braggsapplecider katyperrycollection babycat witness quarantine covid19 taylorswift,,https://www.instagram.com/p/CDHAnddBNH9/?igshid=ckq16nn7f3qg,0,1287402236146982915,,,,en,"Kolkata, India",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","wear your face mask bisch! @katyperry🤡😷🌼
.
.
.
(Tag @katyperry)
.
.
.

#katyperry #smile #daisies #kp5 #orlando bloom #braggsapplecider #katyperrycollection #babycat #witness #quarantine #covid19 #taylorswift… https://t.co/hO9UOuih3y",https://twitter.com/johnlordperry/status/1287402236146982915,Fri Sep 04 09:20:30 +0000 2015,johnlordperry,false,you’ve been an inspiration to me- katy perry to me,109433,3577,983,73,Philippines | katy noticed 27x,JOHN LORD 🤡,johnlordperry,53950,,http://instagram.com/johnlordbonza,false
"-96.6418327,33.6544748",Sun Jul 26 14:51:44 +0000 2020,GraysonCounty smallbusiness ferrerorocher love momosdonuts donuts foodies,https://twitter.com/momosdonuts/status/1287400216195485698/photo/1,,5,1287400216195485698,,,,en,"Sherman, TX",false,0,,,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>","Man we’ve been so overwhelmed with the support of everyone coming to visit over the last few days that we haven’t even had a chance to post 🙌 Thank you #GraysonCounty for supporting #smallbusiness in a pandemic ❤️ 

#ferrerorocher  #love #momosdonuts #donuts #foodies https://t.co/dXyNP9hwZ7",https://twitter.com/momosdonuts/status/1287400216195485698,Thu May 29 18:26:18 +0000 2014,momosdonuts,false,"EST. 2010 •Cooking Channel's Donut Showdown Competitor• 4:30AM-Noon Daily 2121 N. FM 1417 #G Sherman,TX 903-893-2397 #MomosDonuts #MoGains #donuts #doughnuts",7164,1337,725,33,"Sherman, TX",Momo's Donuts,momosdonuts,6839,,https://squareup.com/store/momosdonuts,false
"-1.40798722,52.41415501",Sun Jul 26 15:41:21 +0000 2020,,,https://www.instagram.com/p/CDHFYAplCmk/?igshid=udqc8gjfk45n,1,1287412700159586307,,,,en,"West Midlands, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","After playing the @purityale pub quiz hosted by theonlysmithers for many weeks during lockdown, it was great to see some of their beers on tap at the @CoombeAbbey last weekend!  As expected, they were great beers… https://t.co/aRV7YyVJqb",https://twitter.com/markstanborough/status/1287412700159586307,Tue Apr 14 14:31:54 +0000 2009,markstanborough,false,"EMEA & APAC Sales Director, and Wedding Photographer, from Aylesbury.",100,146,348,5,"Aylesbury, Bucks.",Mark Stanborough,markstanborough,475,,https://www.markstanborough.co.uk,false
"27.9908415,-26.02874167",Sun Jul 26 15:36:28 +0000 2020,quarantine,,https://www.instagram.com/p/CDHE0LMjECtzX6xq-YagDFTJil0W1dujLsl4Os0/?igshid=1w0jejjjocahh,0,1287411469814861824,,,,en,"Sandton, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Outfit 2/5 and a series of unfortunate haircuts #quarantine @ Home https://t.co/sXT4AQBwcD,https://twitter.com/anotherJosh_za/status/1287411469814861824,Mon May 19 16:40:41 +0000 2014,anotherJosh_za,false,"Follower of Jesus. Love God, love others. Love. 19 🇿🇦",1501,135,178,0,"Sandton, South Africa",anotherJosh,anotherJosh_za,1670,,,false
"-79.34873137,43.67826171",Sun Jul 26 16:02:13 +0000 2020,covid_19 bw bnw cityscape photodocumentary ig_street urbanstreetphotography urbanstreetphotogallery,,https://www.instagram.com/p/CDHHwr6nHSZ/?igshid=i9s9g2qs48vp,0,1287417951675703300,,,,en,"Toronto, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The trailer I use for focus checks when I start my Danforth walks. #covid_19 - Danforth - June 10, 2020
'
'
'
'
'
'
'
#bw #bnw #cityscape #photodocumentary #ig_street #urbanstreetphotography #urbanstreetphotogallery… https://t.co/MXqRSLkPXp",https://twitter.com/limnephilidae/status/1287417951675703300,Mon May 19 06:41:43 +0000 2008,limnephilidae,false,Always looking for that phase transition....,303,166,403,6,"Toronto, Ontario",limnephilidae,limnephilidae,4702,,,false
"-74.05857256,41.08350436",Sun Jul 26 15:03:47 +0000 2020,,,https://www.instagram.com/p/CDHBE2uB0Ev/?igshid=14rquu0yme4gt,0,1287403244994605056,,,,en,"Chestnut Ridge, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It’s crunch-time gang... Between the continuing effects of COVID-19, limited seating capacity, the crappy weather last few weeks, accelerated operating costs and people still concerned about eating out in general,… https://t.co/SYb5YzaAS5",https://twitter.com/southbound_bbq/status/1287403244994605056,Mon Jun 06 10:29:30 +0000 2016,southbound_bbq,false,,32,409,39,2,,Southbound BBQ,southbound_bbq,490,,http://www.southboundbbq.com,false
"151.20797,-33.86751",Sun Jul 26 15:53:23 +0000 2020,made third mask zebra version fuzzy nice wear covid19 cover protect layered fashionmeetsfunction safe keepprotected,,https://www.instagram.com/p/CDHGwQCl4d8/?igshid=aaocsde35v65,0,1287415729596149760,,,,en,"Sydney, New South Wales",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#made a #third #mask. Its a #zebra #version. 🦓 very #fuzzy and #nice to #wear. #covid19 #cover #protect its 3 #layered. #fashionmeetsfunction #safe #keepprotected. @ Sydney, Australia https://t.co/MpoCIfII6o",https://twitter.com/Nickey_is_Bored/status/1287415729596149760,Fri Sep 19 16:30:44 +0000 2014,Nickey_is_Bored,false,"happy go lucky https://t.co/avjPIWRuu3 is nickey is bored,if ur curious,please watch&like &sub.I vlog & do comedy & ASMR & Twitch stream games on Friday nights!",26914,420,1559,121,"Sydney, Australia",Nickey is Bored(Phoenitefire),Nickey_is_Bored,32071,,https://m.youtube.com/channel/UCT5HBs7gK4MrtYvqQ2FKxng,false
"-93.96998747,44.32382121",Sun Jul 26 16:02:07 +0000 2020,,,https://www.instagram.com/p/CDHHwDzHsX5/?igshid=rlm9n522ml31,0,1287417928405712899,,,,en,"St Peter, MN",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Textbooks will be posted online in just one short week! Please keep in mind that due to social distancing requirements, having a limited store capacity and working with reduced staffing that lines may be longer than… https://t.co/FuThvrta6l",https://twitter.com/GustieBookmark/status/1287417928405712899,Thu Nov 06 14:27:37 +0000 2014,GustieBookmark,false,"The Book Mark is your place for official Gustavus Adolphus College textbooks, gear, gifts, and supplies.",133,317,95,3,"Saint Peter, MN",Book Mark,GustieBookmark,325,,https://gustavus.edu/bookmark/,false
"-74.0007613,40.7207559",Sun Jul 26 15:42:46 +0000 2020,,,https://www.palepanda.com/blog/sex-in-the-time-of-covid-gay-men-begin-to-embrace-a-new-normal,0,1287413056851582979,,,,en,"Manhattan, NY",false,1,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",Sex In The Time Of COVID: Gay Men Begin To Embrace A ‘New Normal’  https://t.co/hfAH3mFCx7,https://twitter.com/thepalepanda/status/1287413056851582979,Wed Mar 20 02:31:04 +0000 2013,thepalepanda,false,"Come Get Queer With Us. We take on music, television, comics, movies, wrestling, drag, drinking, #BB22, and other faggotry. Sorry for all the typos.",4727,1940,2003,8,The Internet,The Pale Panda,thepalepanda,5491,,http://palepanda.com,false
"-80.1936,25.7751",Sun Jul 26 15:54:40 +0000 2020,airevacinternational airambulance emergencymedicine covid_19 covid patientisolationhood bcbs uhc cigna aetna kaiser,,https://www.instagram.com/p/CDHG5jLh2Yr/?igshid=1cqqhcpkowl5p,1,1287416051286921222,,,,en,"Miami, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Now transporting COVID-19 positive patients.  For more information, call us 24/7.

#airevacinternational #airambulance #emergencymedicine #covid_19 #covid #patientisolationhood #bcbs #uhc #cigna #aetna #kaiser… https://t.co/5LsAmt030R",https://twitter.com/AirEvacInt/status/1287416051286921222,Wed Dec 09 01:32:50 +0000 2015,AirEvacInt,false,A minority owned air ambulance company operating as a direct 135 service provider.  International and domestic operations. 1.888.761.2253,426,194,301,7,"CA, AZ, FL",AirEvacInternational,AirEvacInt,267,,http://www.airevacinternational.com,false
"-117.5655,33.8752",Sun Jul 26 15:03:35 +0000 2020,,,,0,1287403195271176192,,,,en,"Corona, CA",,0,,,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>",Corona CA Sun Jul 26th AM Forecast: TODAY Mostly Sunny Hi 99 TONIGHT Mostly Clear Lo 62,https://twitter.com/CoronaCA_/status/1287403195271176192,Sun Aug 14 04:14:56 +0000 2011,CoronaCA_,false,"Follow us for the latest news, weather, events and emergency notices for Corona, CA",0,436,0,5,"Corona, CA","Corona, California",CoronaCA_,4337,,http://countyca.net/riverside/corona/,false
"-90.33782959,38.59205298",Sun Jul 26 16:04:49 +0000 2020,,,https://www.instagram.com/p/CDHIDyjjrZD/?igshid=vhg2gtjivjck,6,1287418607677382657,,,,en,"Webster Groves, MO",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","UPDATE 🚨 🚨
On July 9th we closed due to a staff members possible exposure to COVID-19. During this period it was confirmed that the staff member tested positive. We immediately got all staff members tested and the… https://t.co/54QoQJ5Ht9",https://twitter.com/BalkanTreatBox/status/1287418607677382657,Wed Mar 25 15:38:34 +0000 2015,BalkanTreatBox,false,,5036,2220,673,54,"Webster Groves, MO",Balkan Treat Box,BalkanTreatBox,2769,,http://balkantreatbox.com,false
"-105.88317206,36.21592334",Sun Jul 26 15:30:30 +0000 2020,,,https://www.instagram.com/p/CDHEImrnNfI/?igshid=auyys0tqct90,0,1287409971819433986,,,,en,"New Mexico, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sitting on the shelf is this view looking down stream on the Rio Grande, Mexico on the right,  Texas on the left, and yes Texas is an entity of it's own. 
.
I'm thinking the pandemic has not came a thing here.  Maybe… https://t.co/QM7COXTW8z",https://twitter.com/grgry1957/status/1287409971819433986,Sat Apr 18 04:25:25 +0000 2009,grgry1957,false,"an artist painting the land
Co-founder: Missouri Valley Impressionist Society
Co-founder: Brush Creek Art Walk: painting competition",2110,231,245,12,Kansas City area,Gregory Summers,grgry1957,990,,http://www.rgregorysummers.com,false
"34.751145,31.80242167",Sun Jul 26 16:01:09 +0000 2020,,,https://www.instagram.com/p/CDHHo6np4sQ/?igshid=14xkk9rnklnd9,0,1287417681721937921,,,,en,Israel,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","As ultimate_peace is unable to hold its usual summer camp due to COVID, I am sharing images from my time documenting camp in 2019. I hope these images bring smiles, happy tears and warm hearts to campers, families,… https://t.co/TEq5qpGACP",https://twitter.com/adiffsmithphoto/status/1287417681721937921,Wed Jan 18 01:55:37 +0000 2012,adiffsmithphoto,false,"Photographer, educator, athlete and citizen of the world. Currently based in Atlanta, GA, USA 🍑",153,182,357,4,"Atlanta, GA",Amy Smith,adiffsmithphoto,929,,http://www.adifferentsmith.com,false
"4.52753,48.349",Sun Jul 26 15:25:35 +0000 2020,,,http://untp.beer/s/c922674245,0,1287408732901646337,,,,en,"Dienville, France",false,0,,,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",Drinking a Straight Outta Lockdown by Yankee &amp; Kraut @ Dienville — https://t.co/B6l9PR5Fbi,https://twitter.com/ThankGodForHops/status/1287408732901646337,Thu Nov 28 16:13:54 +0000 2013,ThankGodForHops,false,"Two beer connoisseurs and friends writing about beers, festivals, and beer activities worldwide. Belgian, Dutch, American, and Scandinavian brews and more!",1,171,347,26,Breweries and bars worldwide!,Thank God For Hops,ThankGodForHops,15093,,http://www.thankgodforhops.com,false
"-2.37853839,51.20441424",Sun Jul 26 16:00:33 +0000 2020,,https://twitter.com/QuizzicalQuiz/status/1287417534208147461/photo/1,,0,1287417534208147461,,,,en,"Nunney, England",false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","🐟 Just keep swimming, due to the pandemic 🐟

Your turn.... https://t.co/nBKxZqSCiy",https://twitter.com/QuizzicalQuiz/status/1287417534208147461,Mon Jan 04 20:06:35 +0000 2016,QuizzicalQuiz,false,"Running unique quiz nights with a twist! Play Your Cards Right, Play-Doh Rounds, Who Am I?, Our Survey Says and other quiz Night Fun!",191,230,288,1,Bristol ,Let's Get Quizzical,QuizzicalQuiz,6932,,,false
"-6.2591,53.3476",Sun Jul 26 15:38:00 +0000 2020,Dad GoogleDog Result HappyDays,,https://www.instagram.com/p/CDHE_f6n_R-/?igshid=y2ngf2nxxbky,30,1287411857259716614,,,,en,"Dublin City, Ireland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hunger is a good sauce! 😁 We ran out of bread and #Dad(95), who’s become a bit agoraphobic since lockdown, agreed to go to the shops....  and afterwards even brought #GoogleDog for a brief stroll.  #Result #HappyDays… https://t.co/YvtFCQVvdi",https://twitter.com/TeenaGates/status/1287411857259716614,Tue Feb 17 10:13:46 +0000 2009,TeenaGates,false,"Author, Adventurist, TV & Radio Journalist, Alzheimers & Dementia Advocate. Owned by #GoogleDog, Carer to #Dad(95) #WeightLossWarrior 🙈hello@teenagates.com",41173,9510,9410,184,Dublin.Ireland,Teena Gates,TeenaGates,44180,,http://www.teenagates.com,false
"12.45900078,41.94591507",Sun Jul 26 15:34:49 +0000 2020,throwback2010 monaazura selfietime friendsforever pleasestayathome dudukrumah mco kitajagakita covid_19 mydailyjournal myig,,https://www.instagram.com/p/CDHEoLVAwPK/?igshid=fih7k119sq9p,0,1287411056546062337,,,,en,"Rome, Lazio",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#throwback2010
.
.
Class of Postgraduate Diploma in Correctional Science 👩🏻‍🎓
.
.
.
.
.
#monaazura #selfietime #friendsforever #pleasestayathome #dudukrumah #mco #kitajagakita #covid_19 #mydailyjournal #myig… https://t.co/ICMY4dsekd",https://twitter.com/Mon4azura/status/1287411056546062337,Thu Mar 24 05:54:24 +0000 2011,Mon4azura,false,"🇲🇾 Perakian, Malaysian 🙅🏻 Senior Correctional Officer 👰🏻 Loyal wife to Nafizul Shahril Salim 👩🏻 Proud mom to Adyda, Arfan, Adraa ❤️ Allah is my goal",251,234,279,5,"Langkawi, Kedah",Mona Azura Ismail,Mon4azura,5793,,https://www.facebook.com/monaazura,false
"-79.3583,43.67505",Sun Jul 26 16:06:33 +0000 2020,covid_19 bw bnw cityscape photodocumentary ig_street urbanstreetphotography urbanstreetphotogallery streetphotographer spicollective lensculture,,https://www.instagram.com/p/CDHIQngnk7l/?igshid=1halqwtesvdax,0,1287419044363145216,,,,en,"Toronto, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Coming and going. #covid_19 - Danforth - June 10, 2020
'
'
'
'
'
'
'
#bw #bnw #cityscape #photodocumentary #ig_street #urbanstreetphotography #urbanstreetphotogallery #streetphotographer  #spicollective #lensculture… https://t.co/mmd8RDC2yN",https://twitter.com/limnephilidae/status/1287419044363145216,Mon May 19 06:41:43 +0000 2008,limnephilidae,false,Always looking for that phase transition....,303,166,403,6,"Toronto, Ontario",limnephilidae,limnephilidae,4702,,,false
"34.751145,31.80242167",Sun Jul 26 16:02:16 +0000 2020,,,https://www.instagram.com/p/CDHHxL3p11p/?igshid=1030tvqnco8og,0,1287417963218436097,,,,en,Israel,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","As ultimate_peace is unable to hold its usual summer camp due to COVID, I am sharing images from my time documenting camp in 2019. I hope these images bring smiles, happy tears and warm hearts to campers, families,… https://t.co/XROz0AiA93",https://twitter.com/adiffsmithphoto/status/1287417963218436097,Wed Jan 18 01:55:37 +0000 2012,adiffsmithphoto,false,"Photographer, educator, athlete and citizen of the world. Currently based in Atlanta, GA, USA 🍑",153,182,357,4,"Atlanta, GA",Amy Smith,adiffsmithphoto,929,,http://www.adifferentsmith.com,false
"-6.37509584,53.28777572",Sun Jul 26 16:03:06 +0000 2020,,,https://www.instagram.com/p/CDHH3cInvcN/?igshid=61h3ow9edwey,0,1287418175395635206,,,,en,"South Dublin, Ireland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Another look at our 8 Screen GameVan.

Our GameVans are the biggest in Ireland offering our customers and kids the most amount of space to play safely.

Social Distancing Bookings:

€149 5 Players
€169 7 Players
€189… https://t.co/9VpXjef5Mi",https://twitter.com/GameVanIE/status/1287418175395635206,Sun Apr 16 16:59:51 +0000 2017,GameVanIE,false,"📞 0851866600
🎮 5 Player GameVan €149
🎮 7 Player GameVan €169
🎮 9 Player GameVan €189
✉️ info@gamevan.ie

Call, email or message to book now. For all ages 6+",234,168,31,1,"Dublin City, Ireland",GameVan.ie,GameVanIE,877,,https://www.gamevan.ie/,false
"-2.24534951,49.25690512",Sun Jul 26 15:36:38 +0000 2020,covid19 freshfood leeks cabbage indiancooking,,https://www.instagram.com/p/CDHE1XvjJY1/?igshid=p771i13ua44,0,1287411511728705536,,,,en,"Bailiwick of Jersey, United Kingdom",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#covid19 #freshfood #leeks #cabbage #indiancooking @ Grosnez Castle https://t.co/2rdHRx7nZP,https://twitter.com/GinouInLondon/status/1287411511728705536,Mon Apr 18 09:57:52 +0000 2011,GinouInLondon,false,"Fellow @startlead. CEO @AgriLedger Ex-banker, Identity Management professional living the Startup dream from the Isle of Jersey. Foodie and coffee aficionado.",4815,1703,1943,104,"Bailiwick of Jersey, United Kingdom",Genevieve Leveille,GinouInLondon,2136,,http://www.agriledger.io,false
"-74.0007613,40.7207559",Sun Jul 26 15:50:07 +0000 2020,,,https://www.congressheightsontherise.com/blog/pr-coronavirus-data-for-july-25-2020,0,1287414905428213762,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","Data includes 63 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 11,780 and no additional COVID-19 related deaths. [PR] Coronavirus Data for July 25, 2020  https://t.co/CGF3fSYpMI",https://twitter.com/TheAdvoc8te/status/1287414905428213762,Sat Feb 21 07:27:37 +0000 2009,TheAdvoc8te,false,"👩🏽‍💻DC influencer making things happen EotR. Owner of reSPIN PR, Congress Heights on the Rise + SoutheastLove❤️. For ads/consulting/press: info@respindc.com",10573,4225,2606,173,"Washington, DC",Nikki Peele,TheAdvoc8te,46509,,http://www.congressheightsontherise.com,false
"-87.632496,41.883222",Sun Jul 26 15:05:56 +0000 2020,NEWMUSIC PANDEMIC CHICAGO,,https://www.instagram.com/p/CDHBUbxjYDH/?igshid=1s7uxc16wts7g,1,1287403788924575746,,,,en,"Chicago, IL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",TONIGHT AT MIDNIGHT BE LOOKING OUT FOR MY FIRST SINGLE OFF MY SECOND ALBUM “More Mojo” ENTITLED “White Flames” ALONG SIDE A THROWBACK SONG FEATURING @r3dteevee “GreatRollacoasta” #NEWMUSIC #PANDEMIC #CHICAGO… https://t.co/8yob5qnDaJ,https://twitter.com/PrinceScot89/status/1287403788924575746,Sun Nov 28 00:38:53 +0000 2010,PrinceScot89,false,Booking inquiries contact bookprincescot@gmail.com,829,348,185,0,Chi2Vegas/NewWuOrder,Prince Scot,PrinceScot89,8829,,https://music.apple.com/us/album/new-wu-order/1520532154,false
"-77.02921,38.9042",Sun Jul 26 15:05:44 +0000 2020,ElectionChallenge Trump SecretPolice Covid19 KidsInCages Biden2020 EVERYDAY EVERYHOUR TrumpMustGo ByeDon2020 Biden,,https://www.instagram.com/p/CDHBTGVDwG9/?igshid=o37f0q0w2xkd,0,1287403735883354118,,,,en,"Washington, DC",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Take the 100 days out to #ElectionChallenge! Post anti #Trump “#SecretPolice”, #Covid19 truths, #KidsInCages... AND Pro #Biden2020 photos! #EVERYDAY, #EVERYHOUR #TrumpMustGo! #ByeDon2020 #Biden for Democracy!  Why… https://t.co/jCBvuzSv1R",https://twitter.com/TheatreChat/status/1287403735883354118,Tue Jun 09 01:46:36 +0000 2009,TheatreChat,false,https://t.co/l60tDe1iue,28136,2610,1861,83,USA,TheatreChat,TheatreChat,49528,,http://www.theatrechat.net,false
"139.77,35.68",Sun Jul 26 15:38:13 +0000 2020,,,https://www.instagram.com/p/CDHFBFDj0UO/?igshid=1xgv7pnl7fec4,0,1287411913933164544,,,,en,"Chuo-ku, Tokyo",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We (my sister rozie_sylvester and myself) supposedly to be in Tokyo, Japan this week for the summer olympics. We were excited about the trip; and talked about it till the pandemic struck the world and MCO announced… https://t.co/BTVNu1ShV9",https://twitter.com/MarkJustinS/status/1287411913933164544,Mon Jun 20 13:13:36 +0000 2011,MarkJustinS,false,,15,246,281,0,"Kuching, Sarawak",Mark Silvester,MarkJustinS,2350,,,false
"114.158,22.2826",Sun Jul 26 15:33:52 +0000 2020,nolockdown covid socialdistancing,,https://www.instagram.com/p/CDHEhQcHeUv/?igshid=1gxgnyc3gvlub,1,1287410818821140480,,,,en,"Central & Western District, Hong Kong",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","No lockdown planned for Hong Kong but possibly stricter social distancing and shorter work hours for F&amp;B
#nolockdown #covid #socialdistancing @ Hong Kong https://t.co/8auzyhe728",https://twitter.com/MelissaGecolea/status/1287410818821140480,Wed Aug 10 00:56:19 +0000 2011,MelissaGecolea,false,"Hong Kong-based broadcast journalist, TCK. All views are my own.",224,1389,257,32,Hong Kong,Melissa Gecolea,MelissaGecolea,1318,,,false
"-83.266657,42.34856338",Sun Jul 26 15:28:04 +0000 2020,,,https://www.swarmapp.com/c/1DLKRpEritY,0,1287409356108070912,,,,en,"Dearborn Heights, MI",false,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at Work From Home Desk in Detroit, MI https://t.co/g06jedcIjF",https://twitter.com/Sofia_Esqueda/status/1287409356108070912,Sun Apr 19 19:53:08 +0000 2009,Sofia_Esqueda,false,I’m just a #Laker fan who loves 🏈 #WolverineAlumniMom 💛💙〽️,12076,333,475,9,Meechigan,Sofia💛💙〽️,Sofia_Esqueda,20054,,https://twitter.com/SofiaEsqueda,false
"-0.14839,51.44822",Sun Jul 26 15:02:59 +0000 2020,UCL relegation championship switch covid19 new arrival addition voetbalshirtchallenge,,https://www.instagram.com/p/CDHA-1wDFt0/?igshid=dfoz1ffveh1,0,1287403046742286336,,,,en,"Wandsworth, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","⚽ premierleague switch! The end of a long season! Who will go to the @championsleague &amp;  @SkyBet_Champ?

#UCL #relegation #championship  #switch #covid19 #new #arrival #addition #voetbalshirtchallenge… https://t.co/XhtdZOfukk",https://twitter.com/ruremondeshirts/status/1287403046742286336,Thu Nov 10 10:27:58 +0000 2016,ruremondeshirts,false,☝️Ron. 👫 Lisanne. 🐕 Mickie. 💰 Damhert. ⚽ Ajax. 🚲 Mountainbiker. 👕Footballshirts. 🎮 PS4.,1669,52,52,4,"Noord-Brabant, Nederland",⚽ Ruremondeshirts 👕,ruremondeshirts,1443,,http://ruremondeshirts.com,false
"-2.61746845,51.44208276",Sun Jul 26 15:17:33 +0000 2020,,,https://www.instagram.com/p/CDHCpoWA0Fv/?igshid=yb3bkqjpti2c,1,1287406710844530688,,,,en,"Bristol, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",".
Post Lockdown Timetable looking 🔥 🌶️
.
CrossFit ✅
Weightlifting ✅
Open Gym ✅
Indoor sessions ✅
Alfresco sessions ✅
Open 06:00-21:00 weekdays ✅
8-10 classes per day ✅
Person training ✅
.
You know what to do 📩 @… https://t.co/ILGspvhNtp",https://twitter.com/CF_Fort_Ashton/status/1287406710844530688,Sat Mar 28 14:28:12 +0000 2015,CF_Fort_Ashton,false,🆓 Taster sessions available 👨‍👩‍👧‍👦 Community driven fitness  📩info@crossfitfortashton.com  📞 tel:01172872022  ⬇️Get started with us TODAY 🏋🏻🏃🏻,102,264,127,5,Bristol,CrossFit Fort-Ashton,CF_Fort_Ashton,2477,,http://www.crossfitfortashton.com,false
