coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-1.6043,53.8175",Fri Jul 24 17:21:02 +0000 2020,,,https://www.instagram.com/p/CDCHMbWH-Kp/?igshid=10r63lm5u6anb,0,1286713009763688456,,,,en,"Leeds, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Strange day indeed, who knew finding good simple frames could be so tricky. Did you know that due to lockdown there is a shortage of plain picture frames and bedding sets? That's what I was told today, just before I… https://t.co/2XwDaDQrnG",https://twitter.com/greenlaneskull/status/1286713009763688456,Sun Apr 19 23:42:19 +0000 2015,greenlaneskull,false,"Forever Beautiful Pieces
Hand Crafted with Imagination
Instagram: greenskullleeds",10618,1081,1651,53,"Leeds, West Yorkshire",The Green Skull,greenlaneskull,6350,,http://www.thegreenskull.com,false
"-73.56725453,45.75975883",Fri Jul 24 16:57:33 +0000 2020,,,http://dlvr.it/RcJ2cS,0,1286707100903563264,,,,en,"Mascouche, Québec",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Covid-19: Additional £600m for Stormont to tackle pandemic impact: ... to the Department of Health. So far, £1.5bn has been allocated across Northern Ireland's executive departments to deal with the impact of Covid-19. https://t.co/02KeAUpRrZ",https://twitter.com/pairsonnalitesN/status/1286707100903563264,Wed Sep 15 15:55:47 +0000 2010,pairsonnalitesN,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1484,1328,108,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,pairsonnalitesN,787710,,https://edu.stigmabase.org/,false
"-95.45834643,29.75762498",Fri Jul 24 16:42:14 +0000 2020,staycation staycation2020 covid19 houston luxuryhotel italianstyle ladolcevita,,https://www.instagram.com/p/CDCCwNyHAGx/?igshid=i93rkzvkd9s2,0,1286703244937441280,,,,en,"Houston, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Staycation anyone?

#staycation #staycation2020 #covid19 #houston #luxuryhotel #italianstyle #ladolcevita @ Hotel Granduca https://t.co/iYpiSxMZxY",https://twitter.com/phopedesigns/status/1286703244937441280,Sat Feb 28 21:31:45 +0000 2009,phopedesigns,false,"Creator of beautiful, comfortable, functional spaces, yogini, world traveler, etiquette enthusiast, grammar snob, Franco/Italophile, hand bag aficionado.",1827,1782,1468,0,"Houston, Texas",Pamela O'Brien,phopedesigns,5063,,http://www.pamelahopedesigns.com,false
"-118.1938,33.7692",Fri Jul 24 17:07:00 +0000 2020,,,https://www.instagram.com/p/CDCFlmDgLUP/?igshid=1k49ienjehc7z,0,1286709480537952257,,,,en,"Long Beach, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Who else is missing that happy feeling we get from live music right about now? Us too 😏 In the meantime, we hope everyone is staying safe by social distancing and wearing a mask so we can all get back to rockin’… https://t.co/4c191BGyU9",https://twitter.com/ArtesiaPro/status/1286709480537952257,Tue Mar 18 17:59:12 +0000 2014,ArtesiaPro,false,The official Twitter page of Artesia Pro U.S. Dedicated to the craft of music technology & sound design. 🎶🔊🎹🎙🎧🥁🎚🎛 #ArtesiaPro #Xkey,151,509,274,3,"San Diego, CA",Artesia Pro U.S.,ArtesiaPro,352,,http://artesia-pro.com,false
"-122.678249,45.518237",Fri Jul 24 17:07:33 +0000 2020,Bosslady Hergardensopretty,,https://www.instagram.com/p/CDCFpgNnqUI/?igshid=vwa5h71t9utn,1,1286709616735326208,,,,en,"Portland, OR",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Social distancing. In the hills of Portland. #Bosslady #Hergardensopretty #❤️ @ Portland, Oregon https://t.co/NjbNf5d10s",https://twitter.com/Beautynow/status/1286709616735326208,Sat Sep 06 14:04:41 +0000 2008,Beautynow,false,"podcast Beauty Now weekly on I Tunes,   My dad has MS so I fight it, mom had cancer so I fight that too!  #USC #Lakers #Raiders #fight4charities  I Retweet",2645,11984,7119,69,"Newport Beach, Ca",Teri Hausman,Beautynow,13906,,http://itunes.com/Beautynowpodcast,false
"112.79380066,-7.25937434",Fri Jul 24 16:41:13 +0000 2020,Repost,,https://www.instagram.com/p/CDCCo0OgNGi/?igshid=umfwb7wjkr5u,0,1286702991626702848,,,,en,"Mulyorejo, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Repost @razakyuri_drg
• • • • • •
Klinik Dak Mulyosari

Have a nice treatment with private room and near ventilation (for a postive pressure air) has been great for social distancing and keeping everyone safe… https://t.co/5VJQZKaOL9",https://twitter.com/razakyuri_drg/status/1286702991626702848,Wed Mar 31 15:41:18 +0000 2010,razakyuri_drg,false,Profesional dentist,4,133,175,0,,razak yuri pratama,razakyuri_drg,556,,,false
"-117.21623973,32.80634676",Fri Jul 24 16:42:15 +0000 2020,,,https://www.instagram.com/p/CDCCwIZjKiz/?igshid=1vch6mhy497qh,0,1286703250461392898,,,,en,"San Diego, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Flex Friday 💪🏾
Much Love to thegymsd 
Aka The SD Mecca
Aka The House of Steel &amp; Gains
Aka World Gym SD

Covid has introduced a lot of new people to TG, which has definitely changed the look and vibe. Life goes on… https://t.co/UZOgkfQ5aI",https://twitter.com/GomezHasani/status/1286703250461392898,Thu Feb 27 15:40:46 +0000 2020,GomezHasani,false,Bodybuilder,65,32,36,0,"San Diego, CA",Hasani Gomez,GomezHasani,126,,http://jednorth.com,false
"-87.9064736,43.0389025",Fri Jul 24 17:30:26 +0000 2020,,,https://copywritemag.com/blog/2020/7/24/fashion-friday-pandemic-check-in-rachel-vasquez,0,1286715375275651074,,,,en,"Milwaukee, WI",false,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",Fashion Friday (Pandemic Check-In): Rachel Vasquez   https://t.co/5G5osIEXtO,https://twitter.com/copywritemag/status/1286715375275651074,Wed Sep 05 02:19:14 +0000 2012,copywritemag,false,CopyWriteMagazine Presents: Music. Art. Fashion. Milwaukee. #SupportTheLocal Contact: CopyWrite.mke@gmail.com,112,645,575,14,"Milwaukee, WI",CopyWrite Magazine.,copywritemag,2210,,http://copywritemag.com,false
"-77.02539,38.939484",Fri Jul 24 16:45:19 +0000 2020,Coronavirus Sad ByeBye LetThemDie COVID19 Pandemic StupidStates AllRepublicansAreTraitors RepublicansKill RepublicansHateAmerica,,https://www.axios.com/coronavirus-surveymonkey-republican-governors-75a1f938-754d-4144-a1ba-56d3b1ec891b.html?utm_source=twitter&utm_medium=social&utm_campaign=organic&utm_content=1100,0,1286704020816625664,,,,en,"Washington, DC",false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#Coronavirus sinks GOP governors in hard-hit states! 

It's like murdering your constituents isn't a winning strategy. Crazy! #Sad! #ByeBye!

https://t.co/to0hzyAMwB #LetThemDie #COVID19 #Pandemic #StupidStates #AllRepublicansAreTraitors #RepublicansKill #RepublicansHateAmerica",https://twitter.com/Joseph_Santoro/status/1286704020816625664,Sat Jan 17 21:10:13 +0000 2009,Joseph_Santoro,false,"Neuro PhD, #Innovator, #Technologist, #Startup Angel, Fmr White House/OFA Honcho | #Politics #Data #Adventure | StartingBloc & Fulbright | @DMVstartup @Forbes",127051,19091,21004,2497,"Washington, DC 20009",Dr. Joseph Santoro,Joseph_Santoro,138783,,http://linkedin.com/in/josephsantoro,false
"-75.40354497,40.64219873",Fri Jul 24 16:58:06 +0000 2020,amateurathlete skateshop,,https://www.instagram.com/p/CDCEkfclLUr/?igshid=1qok2s2honrmv,0,1286707240909643777,,,,en,"Bethlehem, PA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Clean and breezy print on triblend tees for @amateur_athlete. They’re open and lord knows it’s been decades since the westgate mall has been in violation of social distancing guidelines! #amateurathlete #skateshop… https://t.co/WACNpgqb32,https://twitter.com/the_LVAC/status/1286707240909643777,Tue Jan 24 03:51:04 +0000 2017,the_LVAC,false,"Custom screen printing and apparel design. Based in LV PA, shipping nationwide, poised for world domination. Smash that follow. Don’t DM. xLVACx [at] gmail",39606,1600,1654,7,"Fountain Hill, PA",The LVAC,the_LVAC,10239,,http://linktr.ee/LVAC,false
"-75.48175,40.62257",Fri Jul 24 17:32:22 +0000 2020,LFT,,https://www.instagram.com/p/CDCIe_7lXSJ/?igshid=1w6re8r8fj4vk,0,1286715862272024576,,,,en,"Fullerton, PA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The weekend starts Now #LFT Come on in 🎊🎉 Don’t forget ur mask,  Were still under the governor Tom Wolf order of mandatory mask, six feet social distancing, and Remember always at all times Wash ur hands, Come on in… https://t.co/bWuzaKwVdO",https://twitter.com/Latestfoodtrend/status/1286715862272024576,Fri Jul 21 15:02:52 +0000 2017,Latestfoodtrend,false,"Bringing To You All The Latest Food On Trend. Food That Is In Style. We Host A Multicultural Seasonal Menu, Ranging From Bodega Fast Food To Fine Dinning. 🥂",715,661,850,1,"1234 MacArthur Road, Whitehall",LatestFoodTrend,Latestfoodtrend,624,,http://www.latestfoodtrends.com,false
"-0.1094,51.5141",Fri Jul 24 17:17:39 +0000 2020,,,https://www.instagram.com/p/CDCGzfYAEX0/?igshid=1k39owf5v8ah0,0,1286712160241033217,,,,en,"City of London, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","NCDC announces 604 new cases, total now 38, 948

Jerrywright Ukwu
8 hours ago

- Nigeria's coronavirus cases are now officially 38,948 after confirmation of 604 new cases

- This was announced by the Nigeria Centre… https://t.co/LbKnvBGJsa",https://twitter.com/de58den10ra11ji/status/1286712160241033217,Sun Nov 27 01:35:38 +0000 2011,de58den10ra11ji,false,personal,77,14,88,0,London SE17 2FH,Mr Azeez Akanbi DENDE-RAJI,de58den10ra11ji,934,,,false
"-87.632496,41.883222",Fri Jul 24 17:28:44 +0000 2020,covidcleaning cleaningcompany housecleaning housekeeping housekeepingservices germs,,https://www.instagram.com/p/CDCIE4VHU8z/?igshid=zaa7i944psv1,0,1286714949935312896,,,,en,"Chicago, IL",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Still fearing about Covid-19? Contact us and we'll do some deep cleaning for you!
Contact W.R.C. SERVICES today!!!
#covidcleaning #cleaningcompany #housecleaning #housekeeping #housekeepingservices #germs… https://t.co/KOlq8AF0eW",https://twitter.com/cleaningchicag/status/1286714949935312896,Thu Dec 22 06:20:24 +0000 2011,cleaningchicag,false,"Wicker Residential & Commercial is a full cleaning service. We provide quality, consistency and professional services. Visit our website below. 1-872-205-1580",22,67,1,0,"Chicago, IL",W.R.C. SERVICES,cleaningchicag,2414,,http://www.wickerresidentialcleaning.com,false
"-1.15946732,50.65433016",Fri Jul 24 17:35:04 +0000 2020,,https://twitter.com/DailyIOW/status/1286716543569506304/photo/1,https://j.mp/3jEmeFZ,0,1286716543569506304,,,,en,"Sandown, England",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",No Isle of Wight Speedway in 2020 due to Covid-19 https://t.co/Ph1VXdgjWe https://t.co/Mey1btTk7L,https://twitter.com/DailyIOW/status/1286716543569506304,Mon Jul 16 17:11:22 +0000 2012,DailyIOW,false,"All of the latest news, weather, and general updates from the Isle of Wight, UK",14,5027,1066,49,"Isle of Wight, UK",ISLE OF WIGHT,DailyIOW,45776,,https://twitter.com/dailyiow,false
"-81.65817732,28.48396921",Fri Jul 24 17:01:02 +0000 2020,,,https://www.instagram.com/p/CDCE539By0Y/?igshid=1nm2edsyk0cnr,0,1286707979509735429,,,,en,"Florida, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AD: Looking for a vacation that is the perfect distance away to practice social distancing during these crazy times? Well look no further! Lake County is the the real Florida, real close. Located right between… https://t.co/aq9QWvxYSg",https://twitter.com/EveryDayAVacay/status/1286707979509735429,Fri Apr 21 02:07:26 +0000 2017,EveryDayAVacay,false,Sara Vozel. Travel blogger & photographer dedicated to making travel easy and affordable for everyone! https://t.co/WkN4DPDOAQ,2885,1820,2856,10,"Seattle, WA",Every Day A Vacation,EveryDayAVacay,2678,,http://www.everydayavacation.com,false
"-75.7,45.4167",Fri Jul 24 17:21:15 +0000 2020,fridaythoughts ottawa photographer pandemic,,https://www.instagram.com/p/CDCHOEglIek/?igshid=107ykxl9g5bgb,0,1286713067657555968,,,,en,"Ottawa, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It's okay to feel blue.

#fridaythoughts #ottawa #photographer #pandemic @ Ottawa, Ontario https://t.co/nK7zSzD24D",https://twitter.com/jaalberga/status/1286713067657555968,Fri Dec 27 03:53:21 +0000 2013,jaalberga,false,"Freelance Writer & Photographer & Multimedia Journalist 
Ottawa 🇨🇦",1854,116,179,1,"Ottawa, Ontario",Jessica Alexandra,jaalberga,1281,,http://jessicaalberga.ca,false
"-0.08687,51.50346",Fri Jul 24 17:28:36 +0000 2020,,,https://www.instagram.com/p/CDCID48nvVl/?igshid=8rizbl0psg9l,0,1286714916653670403,,,,en,"Camberwell, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","***OPEN WIDE***

A fascinating visit back to our Dental Hospital today to see how they have made changes to keep our patients safe.

I visited at the peak of pandemic as dental was one of our most affected serviced… https://t.co/M8YyiCXeE4",https://twitter.com/SarahMorganNHS/status/1286714916653670403,Fri Jun 13 12:08:20 +0000 2014,SarahMorganNHS,false,"Healthcare professional, passionate about supporting the development of visionary strategic solutions for the NHS. All views strictly personal",6518,1241,874,42,,SarahMorgan,SarahMorganNHS,4108,,http://page.is/sarahmorgan,false
"-122.79679,49.02392",Fri Jul 24 16:47:28 +0000 2020,covid19 whiterock promenade kelonia coronavirus outbrake,,https://www.instagram.com/p/CDCDWfYhiHC/?igshid=1dl7y6ivsde6l,0,1286704563123302403,,,,en,"White Rock, British Columbia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","With 556,633 new #covid19 cases worldwide in the last 2 days, is reducing the traffic to 2 people wide or bottle necking the foot traffic on the #whiterock #promenade another #kelonia #coronavirus #outbrake waiting… https://t.co/dg6atpaCQu",https://twitter.com/BCwhiterock/status/1286704563123302403,Mon Oct 10 15:45:04 +0000 2011,BCwhiterock,false,LUCKY White Rock Beach in Beautiful BC & area. Featuring things to see and do in the lower mainland & WA.,27,1847,1965,78,"White Rock, British Columbia",BC White Rock,BCwhiterock,12054,,http://whiterockbeach.ca/,false
"-73.56726563,45.63697547",Fri Jul 24 16:57:34 +0000 2020,,,http://dlvr.it/RcJ2d2,0,1286707104531636224,,,,en,"Montréal, Québec",false,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma — How Covid-19 Response Teams Cause Stigma To Volunteers: Speaking to Ghetto Radio News, Macharia says that personnel from the Ministry of Health handling Covid-19 cases have also contributed to stigma ... https://t.co/oJJKPTkBxp",https://twitter.com/stigmabase/status/1286707104531636224,Wed Sep 01 21:06:16 +0000 2010,stigmabase,false,Dedicated to Education | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,871,714,72,Worldwide,STIGMABASE | EDU,stigmabase,712819,,https://edu.stigmabase.org/,false
"-93.26792,44.88109",Fri Jul 24 16:44:58 +0000 2020,MomsGucci IgbodoLife MeAndMyMom MaskOnMaskOff UWasntThere,,https://www.instagram.com/p/CDCDEQmBOYK69Y5TOu2WRNVCyBTo-FznqNs7Lc0/?igshid=1vmkog72449nl,1,1286703935558909954,,,,en,"Richfield, MN",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","COVID tried to keep us apart but my Mom ain’t stopping the rehab #MomsGucci #IgbodoLife #MeAndMyMom #MaskOnMaskOff #UWasntThere @ Richfield, Minnesota https://t.co/Z0vMaGv6Sa",https://twitter.com/AnthonyIgbodo/status/1286703935558909954,Wed Sep 29 15:34:27 +0000 2010,AnthonyIgbodo,false,"Sports,HipHop,Clothes,RetroJordans #Teamiphone #TeamDime #SneakerHead #SuiteLife #MMG Straight Outta Metrapolis",4244,330,785,18,"OC, LA, IE, MN, NYC, Las Vegas",Igbodo Fresh,AnthonyIgbodo,20736,,,false
"-84.25091,33.75108",Fri Jul 24 17:02:50 +0000 2020,coronavirus corona punk punkmusic virus china hull heavymetal hullmusic viruscorona hullcity,,https://www.instagram.com/p/CDCFEAAloMY/?igshid=m3gwn9leaj3y,0,1286708431970357249,,,,en,"Belvedere Park, GA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Posted withregram • smilingassassinofficial Wash your hands or Corona's gonna catch yerr! 🤮
.
.
.
#coronavirus #corona #punk #punkmusic #virus #china #hull #heavymetal #hullmusic #viruscorona #hullcity… https://t.co/gcIgIIKbGD",https://twitter.com/BigBlackBiscui2/status/1286708431970357249,Thu Nov 24 23:54:44 +0000 2016,BigBlackBiscui2,false,Tactical Lurking Supply,796,155,1244,0,"Atlanta, GA",BigBlackBiscuit,BigBlackBiscui2,3006,,https://linktr.ee/bigblackbiscuit,false
"-2.9794,53.4078",Fri Jul 24 17:27:14 +0000 2020,,,https://www.instagram.com/p/CDCE6aynXBP/?igshid=u7z7zyroaspq,4,1286714572452311044,,,,en,"Liverpool, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Being in lockdown forced a lot of authors to think creatively when it came to promoting our books. I know when 'Messy, Wonderful Us was published in March, every event planned to publicise it disappeared in a puff of… https://t.co/lASkEFXTT3",https://twitter.com/CatherineIsaac_/status/1286714572452311044,Fri May 08 18:58:56 +0000 2009,CatherineIsaac_,false,"R&J Book Club author, frazzled mum. YOU ME EVERYTHING now available in 24 languages. MESSY, WONDERFUL US in paperback March 5 https://t.co/LBu1Tz7DzV",11142,11024,1448,124,Liverpool,Catherine Isaac,CatherineIsaac_,14424,,http://www.catherine-isaac.com,true
"-1.1779265,52.65805054",Fri Jul 24 17:28:38 +0000 2020,,,https://twitter.com/BM_AG/status/1286700180931252227,9,1286714921892360192,,,,en,"Leicester, England",false,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",I’m really sorry to hear this. Love and solidarity to everyone affected. https://t.co/mTbJgQTSq3,https://twitter.com/rotster/status/1286714921892360192,Mon Dec 08 17:49:57 +0000 2008,rotster,false,"Lefty. Vegan. Cross. Stressed. Museum & distance learning specialist. Professional Servitude. UCU. The Master, not The Doctor. He/Him.",21209,1342,1282,38,Slightly to your left. ,Rob 🧜‍♂️🏳️‍🌈🦄,rotster,88403,,,false
"-87.90569336,43.04506192",Fri Jul 24 17:31:54 +0000 2020,covidcleaning cleaningcompany housecleaning housekeeping housekeepingservices germs,,https://www.instagram.com/p/CDCIb6xnlgl/?igshid=1sf8f2s6ry3ul,0,1286715745141846017,,,,en,"Milwaukee, WI",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Still fearing about Covid-19? Contact us and we'll do some deep cleaning for you!
Contact W.R.C. SERVICES today!!!
#covidcleaning #cleaningcompany #housecleaning #housekeeping #housekeepingservices #germs… https://t.co/IvgwJmchYi",https://twitter.com/cleaningmilwauk/status/1286715745141846017,Fri Apr 17 21:35:46 +0000 2020,cleaningmilwauk,false,Wicker Residential Cleaning is a Commercial & Residential Cleaning Company that specialize in cleaning. We service quality at affordable prices.,0,2,1,0,"South Milwaukee, WI",W.R.C. SERVICES,cleaningmilwauk,141,,https://wickercleaning.wixsite.com/website-3,false
"-87.3354,41.4857",Fri Jul 24 17:35:18 +0000 2020,covidcleaning cleaningcompany housecleaning housekeeping housekeepingservices germs,,https://www.instagram.com/p/CDCI0z_JwAz/?igshid=1ntsg8sm77gtq,0,1286716600499023873,,,,en,"Merrillville, IN",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Still fearing about Covid-19? Contact us and we'll do some deep cleaning for you!
Contact W.R.C. SERVICES today!!!
#covidcleaning #cleaningcompany #housecleaning #housekeeping #housekeepingservices #germs… https://t.co/2eVQ3KFNjG",https://twitter.com/wickercleaningi/status/1286716600499023873,Fri May 01 22:10:46 +0000 2020,wickercleaningi,false,Wicker Residential Cleaning is a Commercial & Residential Cleaning Company that specialize in cleaning. We service quality at affordable prices. (317)-401-3442,0,2,12,0,"Indianapolis, IN",W.R.C. SERVICES,wickercleaningi,116,,https://wickercleaning.wixsite.com/website-7,false
"21.008333,52.232222",Fri Jul 24 17:09:13 +0000 2020,,,https://www.rt.com/news/495761-germany-covid-tests-airports/,0,1286710036413190144,,,,en,"Warsaw, Poland",false,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot 3 for iΟS</a>",Germans returning from high-risk countries will be tested for Covid-19 at... https://t.co/ALdozWIKmI,https://twitter.com/pidybi/status/1286710036413190144,Sat Mar 30 17:25:49 +0000 2013,pidybi,false,🙉🙈🙊,60,510,423,273,"Warszawa, Polska",𝔓𝔦𝔬𝔱𝔯 𝔇𝔶𝔟𝔦𝔢𝔠,pidybi,567983,,https://revolut.com/referral/piotr9jr,false
"-75.45736313,43.21272978",Fri Jul 24 17:38:03 +0000 2020,,https://twitter.com/gponedotcom/status/1286717292647051264/photo/1,https://www.gpone.com/en/2020/07/24/sbk/official-donington-assen-and-losail-rounds-canceled.html-0?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=social,1,1286717292647051264,,,,en,"Rome, NY",false,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","OFFICIAL - Donington, Assen, and Losail rounds canceled: Three more rounds of the 2020 calendar raise the white flag due to Covid. Lavilla: ""I'm really sorry, but the plans for 2021 are well underway."" https://t.co/qqChlNvM9x https://t.co/PwEmJtYZX7",https://twitter.com/gponedotcom/status/1286717292647051264,Tue Mar 30 16:52:12 +0000 2010,gponedotcom,false,"The leading site for MotoGP, Moto2, Moto3 & Superbike",76,29384,146,464,,gpone.com,gponedotcom,44655,,http://www.gpone.com,false
"-3.47501789,56.41367129",Fri Jul 24 16:58:25 +0000 2020,scotland springerspaniel englishspringerspaniel lennon hermitage perth summer family socialdistancing waterfalls,,https://www.instagram.com/p/CDCEm0pM9P4/?igshid=1hll5zmuvjpb1,0,1286707318701293570,,,,en,"Scotland, United Kingdom",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Family Day Out. ✌🏻
.
.
.
.
#scotland #springerspaniel #englishspringerspaniel #lennon #hermitage #perth #summer #family #socialdistancing #waterfalls @ The Hermitage At Dunkeld https://t.co/BdvUeNFjiX",https://twitter.com/zarabarclay/status/1286707318701293570,Sat Apr 11 01:01:51 +0000 2009,zarabarclay,false,Spin and Starbucks addict ||foals forever|| 🏴‍☠️🌸,9808,396,616,8,"Dundee, Scotland",Ζara Barclay,zarabarclay,32871,,http://foalsforever.tumblr.com,false
"-97.7475,30.2677",Fri Jul 24 18:24:56 +0000 2020,covid19,,https://www.instagram.com/p/CDCOghPnN3Z/?igshid=spxnd90d2jx6,0,1286729094160424960,,,,en,"Austin, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TELL ME SOMETHING GOOD, DAY 2!

Today we are thankful for TEACHERS 👩‍🏫 ❤️! (Especially the one that comes to our home amid #covid19 to tutor &amp; help us read! We know there are a bazillion other things you could do… https://t.co/IeatT7N3aW",https://twitter.com/sueallen891/status/1286729094160424960,Mon Mar 03 15:42:38 +0000 2014,sueallen891,false,"Encouraging Blogger, Author of “I Didn't Want to be That Girl”, Public Speaker, Jesus Lover, & Chocolate Chip Cookie Connoisseur",193,1072,1051,20,"Austin, TX",Sue Allen,sueallen891,1697,,http://www.sueaallen.com,false
"-73.1262779,41.17622839",Fri Jul 24 18:35:46 +0000 2020,,,https://www.instagram.com/p/CDCPvrWpA9K/?igshid=pxigsz6o2zmi,0,1286731817035476992,,,,en,"Stratford, CT",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",What do you do when Covid-19 cancels all your major fundraisers??? Make due with what you have. All these gorgeous flowers are lovingly grown and cared for by the stratfordanimalrescuesociety Garden Club and were… https://t.co/K1MLQWjQE4,https://twitter.com/rsolveira/status/1286731817035476992,Fri Mar 13 03:34:05 +0000 2009,rsolveira,false,"Coffee, family, animals, gardening, politics and living life with purpose.",684,189,933,1,West Haven,Rachel Peck Solveira,rsolveira,765,,https://westiepan.org/,false
"-77.12120015,38.89784443",Fri Jul 24 18:46:07 +0000 2020,whole30results intermitentfasting postcovid19,,https://www.instagram.com/p/CDCQ7hTghRg/?igshid=1greowxxjeiv3,0,1286734422264426496,,,,en,"Arlington, VA",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Day 19 of W30 and 5 of IF and I’m feeling less bloated, my size 4 pants are fitting much better and more motivated. Finally my energy is moving forward post Covid. #whole30results #intermitentfasting #postcovid19… https://t.co/BRQHbiEh54",https://twitter.com/idalmiscooks4u/status/1286734422264426496,Fri Jul 22 21:35:56 +0000 2011,idalmiscooks4u,false,"I’m a panamanian personal cook. Whole30, Paleo and Keto. For recipes and meal prep ideas follow me @idalmiscooks4u",54,70,26,0,virginia,Idalmis Minelli,idalmiscooks4u,5024,,,false
"77.219672,28.631747",Fri Jul 24 17:48:34 +0000 2020,,,https://www.instagram.com/p/CDCKWBPJqjh/?igshid=h83n1sfhcxtv,0,1286719939039178753,,,,en,"New Delhi, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Whole world is going through the toughest time due to the pandemic disease of COVID - 19. Time has come to make a wish to the god to get us free from this deadly virus and let us see the brightness of the sky in the… https://t.co/owoBtgNe9N,https://twitter.com/DjSashK/status/1286719939039178753,Thu Aug 01 16:02:05 +0000 2013,DjSashK,false,,0,42,47,1,,DJ Sash K,DjSashK,734,,http://www.djsashk.com,false
"121.00892562,14.42318545",Fri Jul 24 18:06:31 +0000 2020,NCOV2019 NCOV19 COVID19 COVIDSurvivor Survivor MedicalCertification Certification,,https://www.instagram.com/p/CDCMZeyJQCo/?igshid=1mzd3gyuwyngt,0,1286724459441688576,,,,en,"Las Pinas City, National Capital Region",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I will always be grateful to you Oh Lord 🙏

#NCOV2019 #NCOV19 #COVID19 #COVIDSurvivor #Survivor #MedicalCertification #Certification @ Pilar Village https://t.co/b3EzaBLVbi",https://twitter.com/chariz0530/status/1286724459441688576,Sat Mar 13 00:01:40 +0000 2010,chariz0530,false,"I love to read & write. I love to watch American movies, as well as Taiwanese & Korean dramas. Vanness Wu & Jang Keun Suk fan. Shih Tzu lover. Ketchup addict.",1044,520,1819,2,Republic of the Philippines,Charisma,chariz0530,2100,,http://chariz0530.wordpress.com,false
